Fp1;Fp2;O1;O2;POLY3;POLY4;A1;A2;Video;Audio;event;
2542.55;2534.647;-1054.174;2745.752;14.42316;-7.57422;2530.515;2533.151;-0.3152215;-0.1613789;0;13:30:03 Глаза закрыты;
6167.859;6162.588;-2167.211;5978.929;16.4184;-4.150601;6175.889;6167.527;0.009931904;-0.09624939;0;
5557.153;5550.138;-3556.615;5480.107;19.88453;-5.28508;5560.614;5552.699;-0.1200128;0.2936514;0;
10095.79;10091.71;-3782.708;9512.633;10.08529;-1.059967;10109.55;10100.08;0.01004251;0.228389;0;
19878.16;19868.03;-2922.181;18959.26;7.596907;1.486328;19902.65;19888.63;0.2699018;0.1631922;0;
20901.35;20878.3;-2156.847;20645.6;12.0099;-2.868873;20902.14;20896.94;-0.05520612;0.03309348;0;
17451.88;17427.11;-952.4089;17586.07;9.385867;-2.464093;17432.37;17438.74;-0.4449547;-0.2917765;0;
17959.58;17936.89;548.5441;18007.37;16.20894;2.360971;17942.46;17950.7;-0.2496056;-0.03161393;0;
13206.91;13181.63;838.6906;13770.46;18.93834;3.095411;13179.26;13192.42;0.3353513;-0.1615168;0;
3316.858;3296.842;46.0896;4214.917;0.8346531;6.910206;3279.799;3296.442;0.270047;-0.4861912;0;
2232.069;2224.629;-779.5729;2444.444;-3.654164;8.845768;2219.222;2223.605;-0.1200284;0.09900335;0;
6027.73;6022.859;-1879.299;5830.66;0.4353446;3.880264;6034.449;6027.77;0.1399616;0.1638712;0;
5387.554;5380.189;-3278.831;5313.371;-4.119444;3.809382;5389.769;5384.346;0.2697556;-0.2260975;0;
9833.153;9828.607;-3525.286;9253.111;10.35203;-0.6821797;9845.798;9837.57;-0.1203195;-0.2258703;0;
19725.29;19714.7;-2662.926;18794.14;15.83399;-3.293768;19747.92;19735.83;-0.2501333;-0.160676;0;
20805.67;20782.15;-1896.415;20536.31;-1.462299;0.7284569;20804.35;20802.02;0.07495478;-0.2904493;0;
17327.01;17301.88;-699.3602;17454.71;1.418582;-0.4779678;17305.82;17313.42;0.2048142;-0.1602227;0;
17733.2;17710.28;778.7874;17789.31;-5.68279;2.134725;17714.9;17723.68;0.139641;0.164775;0;
12899.36;12873.79;1049.087;13471.16;-6.81518;3.070341;12870.16;12884.73;0.5293047;0.1646094;0;
3238.31;3218.759;273.0789;4121.813;10.67311;-2.760076;3200.64;3218.828;0.3988382;0.09947667;0;
2340.631;2333.656;-541.786;2538.34;10.4623;-3.762047;2328.735;2334.536;-0.1213013;-0.1604927;0;
