Fp1;Fp2;O1;O2;POLY3;POLY4;A1;A2;Video;Audio;event;
-43483.27;-37022.16;-610.8932;-48706.09;-7.78872;9.47814;-44848.04;-30958.14;0.1394199;-0.2428479;0;13:18:41 Рука;
-8937.031;-7208.781;-811.8968;-12292.72;-8.450479;8.195941;-9221.545;-5731.336;0.1392798;-0.1126692;0;
16199.46;11833.16;-588.2555;19338.55;-14.13542;7.785808;17586.28;8879.44;0.3990092;0.2772481;0;
14073.95;9177.942;-183.4145;19286.6;-15.66145;5.36666;15671.1;6218.867;0.333641;0.6018062;0;
14305.02;9829.717;-78.25168;19038.57;-17.65545;9.581131;15793.53;7121.677;0.07343636;0.4712668;0;
16523.53;11785.84;29.56967;20868.47;-19.17795;9.638487;17948.05;8734.941;0.2032973;-0.1788802;0;
-5001.919;-4758.494;364.7308;-5147.764;-18.08695;4.136324;-5304.395;-4243.161;0.7228317;-0.04876575;0;
-38248.55;-32087.77;236.2725;-42194.05;-19.54265;3.194407;-39884.13;-26336.45;0.7221053;0.01625059;0;
-37863.44;-31303.05;-281.6891;-42588.35;-12.82521;1.114787;-39216.64;-24935.25;0.2016411;-0.3086025;0;
-38821.61;-32653.7;-461.1438;-43313.36;-11.74059;0.6447864;-40078.34;-26597.72;0.07150381;-0.04842299;0;
-42638.18;-36215.56;-604.0771;-47836.28;-13.13531;-1.968135;-44026.94;-30204.94;-0.05850272;-0.178309;0;
-8332.637;-6686.591;-810.6472;-11541.42;-11.31345;-3.372738;-8631.099;-5287.472;-0.448248;-0.3730319;0;
16456.42;12051.96;-579.0424;19732.23;-19.27269;2.591949;17845.46;9065.301;-0.3828302;-0.04782034;0;
14217.38;9321.375;-135.9331;19449.76;-18.71746;2.72331;15812.85;6349.615;0.007358478;-0.1127396;0;
14433.51;9950.595;-23.05627;19162.08;-25.39743;8.681933;15913.11;7223.309;0.3321878;-0.1775937;0;
16729.39;11971.23;55.94283;21109.64;-28.65347;11.28548;18161.09;8893.191;0.007017301;-0.04748057;0;
-4647.777;-4460.388;379.9581;-4766.453;-11.07588;3.571289;-4935.637;-4035.906;-0.1229244;0.2124365;0;
-38145.08;-32021.18;231.6819;-42159.47;-8.586506;2.897871;-39799.68;-26354.12;0.2020358;0.01732103;0;
-38109.77;-31545.33;-304.6096;-42969.17;-2.348588;-0.1861336;-39505.3;-25209.38;0.2018328;0.01730362;0;
-39240.77;-33093.14;-466.7843;-43820.12;1.605887;-1.726554;-40538.65;-27106.09;0.20163;0.2121883;0;
-43469.12;-37024.68;-593.111;-48784.25;-1.208766;-4.002178;-44906.7;-31023.18;0.006525357;0.1470077;0;
-9152.5;-7406.029;-798.7551;-12636.87;1.672837;-5.9406;-9503.66;-5909.647;-0.3183179;0.08189265;0;
16218.78;11850.91;-578.3285;19268.5;-15.20805;0.02666665;17579.73;8884.232;-0.1880634;-0.1130917;0;
14165.36;9252.285;-156.5216;19312.65;-20.01554;1.768196;15752.43;6240.739;0.07199495;0.4067607;0;
14360.99;9866.051;-39.98533;19026.71;-14.03456;1.565471;15833.8;7117.884;0.1368899;0.21145;0;
16650.25;11906.98;50.44691;20951.25;-16.09657;3.171427;18060.83;8808.301;-0.2530516;-0.6333379;0;
-4832.723;-4563.991;370.2667;-5079.724;-11.52604;5.713531;-5182.502;-4130.223;-0.18783;0.1469066;0;
-38354.11;-32193.65;226.9509;-42443.52;-10.37538;6.846499;-40085.69;-26561;0.007260726;0.2117263;0;
-38314.7;-31771.46;-298.2945;-43174.5;-7.083404;9.183962;-39774.26;-25531.27;-0.1876486;-0.4381599;0;
-39280.04;-33136.67;-452.9794;-43909.42;-4.664412;9.844563;-40641.21;-27209.49;0.1373767;-0.04791557;0;
-43206.46;-36757.01;-582.4745;-48543.23;-3.789069;8.695961;-44712.58;-30871.47;0.202206;0.01709992;0;
