Fp1;Fp2;O1;O2;POLY3;POLY4;A1;A2;Video;Audio;event;
21736.96;14783.81;475.6825;23216.02;17.54629;-11.71399;21395.57;10617.88;0.1721635;-0.3451065;0;13:07:39 Рука;
25294.06;17407.67;2680.971;26894.89;8.151533;-9.960666;24926.84;12804.94;0.04205578;-0.0848904;0;
17101.42;12218.87;3280.256;18091.26;0.1053901;-8.142179;16787.48;8695.161;-0.3477905;-0.01983775;0;
-15703;-11348.22;2632.877;-16179.26;11.49214;-10.81325;-15611.85;-8237.554;-0.2824737;0.1101169;0;
-26773.03;-18244.13;1376.424;-28258.94;12.81976;-11.60618;-26423.36;-13081.81;-0.2172226;-0.08489581;0;
-17507.66;-10103.02;-673.7414;-18983.71;18.09817;-11.39357;-17215.75;-6766.922;-0.346939;-0.4096472;0;
-26440.65;-18289.65;-2760.843;-27868.59;26.319;-13.52552;-26000.87;-12570.34;-0.1516883;-0.2793009;0;
-9484.479;-5715.898;-3333.748;-10928.81;13.56653;-8.488329;-9227.945;-4536.775;-0.08656858;-0.01915091;0;
21751.01;16403.63;-2681.646;22158.92;8.596409;-4.326919;21522.02;11771.71;0.04345309;0.3706724;0;
24830.25;16690.88;-1594.903;26592.21;3.765;-8.20752;24464.31;12218.23;0.1733441;0.1753979;0;
21702.79;14741.83;504.27;23184.61;-2.066909;-8.735137;21363.47;10560.89;-0.2166341;-0.2145824;0;
25307.62;17418.6;2705.219;26905.29;-5.748527;-10.33389;24944.13;12828.32;-0.2813838;0.11047;0;
17122.94;12315.04;3308.103;18099.09;-14.1155;-12.60086;16813.93;8783.49;0.04373566;-0.08454309;0;
-16432.5;-11993.59;2634.616;-16911.07;-5.728568;-11.31559;-16331.53;-8874.979;0.04369172;-0.3443275;0;
-27719.89;-19176.72;1379.817;-29170.34;-0.9673892;-11.3712;-27340.05;-13917.52;-0.2811889;-0.01914481;0;
-18002.98;-10612.02;-651.9243;-19431.74;-4.851183;-12.49842;-17670.68;-7225.364;-0.2809063;0.1108091;0;
-27201;-19027.94;-2763.957;-28571.39;-5.113752;-14.22736;-26726.35;-13171.35;-0.02075473;0.1756651;0;
-10231.28;-6374.342;-3339.874;-11595.84;-2.228226;-11.73476;-9946.458;-4896.17;-0.4755053;-0.08438077;0;
21715.37;16414.88;-2664.808;22168.89;3.332742;-9.378625;21495.13;11872.04;-0.3450928;-0.4741;0;
24917.37;16761.06;-1587.655;26672.56;-6.985734;-11.64656;24551.06;12243.25;0.23996;-0.08381961;0;
21677.56;14724.22;509.621;23164.1;-15.41783;-9.893362;21342.43;10578.31;0.1747516;0.2411013;0;
