Fp1;Fp2;O1;O2;POLY3;POLY4;A1;A2;Video;Audio;event;
-25601.52;-17647.42;-2655.233;-27491.95;0.2404026;-12.60294;-25524;-12183.98;-0.08146904;-0.1672259;0;13:08:37 Глаза открыты;
-3337.599;-1790.647;-2969.14;-4686.669;-10.8119;-11.98743;-3329.215;-1980.512;-0.1463545;-0.1020906;0;
21831.25;15291.96;-2284.281;22976.11;-22.18789;-14.05179;21867.09;11105.87;-0.2761422;0.2228487;0;
20868.22;13371.27;-1102.453;23046.1;-14.26137;-16.38207;20947.03;9945.991;-0.14593;0.2875921;0;
19310.02;12621.62;1133.531;21127.21;-11.23293;-17.57125;19350.58;9182.923;-0.1457834;0.09240114;0;
22584.17;15003;3115.927;24601.08;-18.99215;-20.29983;22644.3;11225.2;0.5040365;0.222243;0;
10791.91;7383.767;3448.564;11764.22;-26.87632;-23.2936;10679.11;4881.038;0.7633994;-0.1677844;0;
-20008.83;-14273.71;2711.249;-20982;-14.72552;-19.85413;-20141.22;-10360.32;-0.2118777;-0.4274851;0;
-23375.57;-15025.09;1359.016;-25454.83;-6.941196;-18.89648;-23403.66;-11042.83;-0.6014689;0.09268311;0;
-16762.54;-9296.614;-769.9677;-18678.26;-12.29286;-16.39912;-16770.3;-6548.732;0.04880887;0.2225247;0;
-24982.85;-16991.62;-2687.87;-26888.46;-10.00333;-12.56474;-24914.05;-11569.03;0.3735965;0.09236639;0;
-3256.142;-1626.339;-3009.85;-4624.405;-16.08787;-14.69551;-3251.908;-1829.188;0.1133518;-0.2325631;0;
21750.33;15249.72;-2313.315;22880.53;-20.29224;-12.67132;21784.5;11048.74;-0.1466315;-0.1023948;0;
20985.64;13477.86;-1133.863;23167.49;-20.33822;-16.8114;21062.91;10067.22;-0.2114515;0.1575775;0;
19207.17;12519.38;1069.638;21022.56;-24.33725;-21.81811;19243.84;9066.446;0.1135977;-0.2323849;0;
22611.5;15033.36;3065.059;24623.82;-19.02053;-13.62451;22670.69;11263.77;0.2434182;-0.1022167;0;
11003.55;7536.877;3397.03;12008.36;-14.51442;-8.319292;10895.43;5041.953;0.1782063;0.09278803;0;
-20647.08;-14978.96;2617.788;-21572.02;-18.65205;-10.85622;-20776.65;-11046.61;0.2429946;-0.1022072;0;
-24618.75;-16151.2;1268.334;-26646.57;-20.77676;-10.44342;-24642.02;-11914.64;-0.01711896;0.02783015;0;
-17982.49;-10380.84;-845.7531;-19849.52;-14.86138;-7.284787;-17977.21;-7347.945;-0.2769711;0.1577369;0;
-26187.92;-18238.62;-2767.999;-28068.73;-12.23448;-7.478416;-26096.51;-12640.85;-0.2117255;0.09261103;0;
-3700.284;-2120.154;-3080.872;-5040.169;-9.208079;-0.4378768;-3677.091;-2134.924;-0.4064147;0.09251797;0;
21844.96;15342.45;-2383.781;22999.51;-2.634744;5.724871;21881.2;11163.01;-0.4060064;-0.03750967;0;
20967.19;13465.63;-1191.265;23146.56;-10.33526;1.36535;21046.12;10035.55;-0.08076173;-0.1024393;0;
19410.5;12722.31;1039.717;21225.63;-14.54443;1.564927;19449.9;9285.062;0.0492541;-0.2322711;0;
22660.96;15085.39;3007.62;24679.87;-10.97984;-1.651765;22720.08;11303.73;-0.01576273;-0.297005;0;
10743.9;7281.57;3313.662;11720.14;-13.11226;-4.530311;10633.58;4840.988;-0.1456816;0.09309745;0;
-20600.49;-14938.04;2557.523;-21555.7;-6.132863;-4.659725;-20733.95;-10960.69;-0.2105025;0.1579713;0;
-24775.02;-16268.65;1201.789;-26779.2;0.7721756;-6.597486;-24786.99;-11852.52;0.1145457;0.09284518;0;
-19079.17;-11505.58;-941.4351;-20898.19;-4.922028;-5.787123;-19056.88;-8195.017;0.1144306;0.2226866;0;
-27841.77;-19783.35;-2871.081;-29697.98;-6.859465;-8.125649;-27732.43;-13923.59;-0.3404558;0.09252813;0;
-4950.862;-2978.235;-3176.744;-6341.689;-3.101528;-1.084399;-4909.495;-2710.928;-0.3401137;-0.03749953;0;
21600.83;15258.53;-2460.754;22690.19;-3.098412;5.413852;21639.41;11139.65;-0.1448699;-0.2973312;0;
21087.75;13529.53;-1262.773;23266.15;-0.3486323;0.7867116;21164.33;10049.45;-0.01478966;-0.3619998;0;
19351.23;12681.35;972.5912;21166.77;0.9908886;1.388768;19390.04;9271.348;-0.07974215;0.3530047;0;
22698.07;15118.69;2974.139;24710.27;1.057242;-0.8900476;22755.99;11324.46;-0.2095967;0.2876827;0;
10901.75;7454.955;3292.27;11879.99;4.807224;-4.372144;10784.93;5013.814;0.180418;-0.3622798;0;
-20599.74;-14918.53;2512.602;-21571.13;-4.106215;-1.286597;-20748.53;-10920.25;0.440106;-0.4918505;0;
-24726.93;-16250.83;1139.829;-26764.64;-9.528072;-1.218321;-24756.54;-11883.19;0.5046312;-0.1015522;0;
-18042.99;-10459.95;-1007.831;-19910.01;-7.709837;-2.087875;-18039.43;-7235.941;0.3092221;0.1584192;0;
-26192.77;-18174.07;-2933.085;-28071.47;-10.64885;-2.219743;-26098.5;-12482.48;-0.01592534;0.15826;0;
-4202.605;-2382.552;-3221.632;-5559.689;-5.950078;-4.762803;-4170.196;-2308.002;-0.08087669;0.09313364;0;
21458.55;15036.9;-2490.136;22573.71;-5.139816;-6.499513;21493.41;10881.47;-0.4705995;0.4178768;0;
20796.71;13265.31;-1297.451;22964.1;0.4914267;-8.636374;20873.6;9813.833;-0.2102572;0.4174569;0;
19046.16;12366.13;920.1766;20860.4;8.395163;-10.70417;19087.46;8943.998;0.1147907;0.1571681;0;
22391.22;14814.36;2904.379;24404.28;1.687946;-12.56887;22448.9;11013.98;-0.2101613;0.02707545;0;
10378.2;7031.224;3237.073;11350.27;1.351457;-13.89584;10267.89;4663.805;-0.08001546;-0.0379191;0;
-21205.62;-15447.42;2492.225;-22168.7;-1.195496;-15.7574;-21334.38;-11358.66;0.2449016;0.2869557;0;
-25043.11;-16556.71;1119.347;-27043.69;-6.686651;-17.3491;-25051.96;-12081.3;0.1796882;0.3516347;0;
-18850.78;-11279.78;-1039.35;-20651.23;-0.4506416;-16.19296;-18827.14;-7865.538;0.1795077;0.2213467;0;
-27486.16;-19442.01;-2949.844;-29345.54;0.8899578;-15.9758;-27391.15;-13636.85;-0.2104767;0.156157;0;
-4765.731;-2814.102;-3219.962;-6158.102;1.424927;-12.94557;-4748.179;-2688.32;-0.4701346;0.3509021;0;
21439;15090.73;-2491.216;22552.72;4.705049;-9.717445;21473.82;10957.48;-0.1448255;0.4804842;0;
20663.79;13112.18;-1298.624;22848.45;0.01224809;-9.238801;20744.12;9648.494;0.3750587;0.3500667;0;
18911.16;12236.98;941.5871;20732.68;-0.9931182;-7.086125;18950.96;8820.757;0.5046166;0.2197803;0;
22366.94;14792.07;2942.385;24376.66;-3.335669;-6.74409;22426.19;10983.83;0.1143055;0.2845268;0;
10260.78;6914.937;3256.456;11201.23;-8.892023;-8.143955;10148.75;4656.8;0.179158;0.6090776;0;
-21615.44;-15854.48;2488.006;-22583.59;-0.3766215;-1.236652;-21749.18;-11580.88;0.3089126;0.2836289;0;
-25398.4;-16908.8;1121.754;-27377.26;4.915042;5.261752;-25409.82;-12396.2;-0.08120183;-0.1064602;0;
