Fp1;Fp2;O1;O2;POLY3;POLY4;A1;A2;Video;Audio;event;
-240.7094;0;0;-200.5053;6.354755;2.673786;-227.5796;-222.4634;0.4247565;-0.1387703;0;12:33:44 Глаза закрыты;
-696.3633;0;0;-651.9518;1.995089;6.221072;-677.7495;-672.8259;0.4243297;-0.2685655;0;
-436.2316;0;0;-434.5307;1.590943;7.956378;-422.8838;-416.8407;0.2290013;-0.138361;0;
-224.3995;0;0;-233.0701;2.995864;5.871912;-211.9397;-207.9641;-0.09606552;-0.008287247;0;
-246.1629;0;0;-255.1997;2.859132;5.464115;-234.6527;-232.6177;-0.03100165;-0.2681483;0;
266.7017;0;0;220.8176;2.186674;-1.038476;268.4553;271.4878;-0.1609052;-0.07297683;0;
710.2107;0;0;664.4976;0.576886;-3.448818;708.9015;710.7441;-0.3556455;0.7067046;0;
396.2795;0;0;397.0265;8.278489;-10.47844;401.9057;402.2471;-0.2253535;0.3161905;0;
194.7949;0;0;206.2233;10.74842;-14.01788;201.29;204.1298;-0.1601597;-0.07393131;0;
233.3297;0;0;246.0584;-1.117751;-13.40095;239.381;244.0296;-0.2249661;0.3159471;0;
-238.855;0;0;-193.9678;-3.795945;-15.32999;-224.8139;-222.2939;-0.02983806;0.1856949;0;
-672.2096;0;0;-628.1795;-0.2421579;-8.750382;-655.3715;-652.6666;0.1001266;0.05557362;0;
-434.7157;0;0;-428.5234;-1.849505;-7.468915;-422.8919;-418.0034;-0.1598434;-0.009449572;0;
-250.3713;0;0;-251.3691;-0.9096415;-2.638761;-237.9348;-235.3625;-0.2246501;-0.2693094;0;
-251.619;0;0;-252.4284;-0.1054203;0.9138643;-238.8826;-237.3748;-0.09448969;0.05579788;0;
271.496;0;0;235.9549;-6.468327;-4.914447;274.5995;278.8543;-0.4841988;-0.00922554;0;
713.0636;0;0;674.997;-7.533555;-5.043475;711.2289;713.6679;-0.3537776;-0.07418361;0;
401.1286;0;0;408.7647;-2.569492;-4.167629;405.2927;404.6058;0.4911533;0.5755644;0;
186.5831;0;0;204.394;-1.226763;-4.498356;191.8675;194.4922;0.4906598;-0.00972006;0;
230.3111;0;0;245.3555;0.180989;-7.306997;235.1529;240.3361;0.1653301;-0.3995143;0;
-235.9986;0;0;-187.1113;1.989468;-8.304399;-222.9158;-219.1745;0.2950987;-0.2691782;0;
-685.1605;0;0;-634.5733;2.790776;-7.96114;-667.5307;-662.2939;0.3597695;-0.3988424;0;
-431.9115;0;0;-424.6658;2.989043;-8.823919;-418.5473;-411.5042;0.164506;-0.07360497;0;
-230.0163;0;0;-232.7729;9.884915;-2.987659;-217.4151;-213.0028;-0.160496;-0.00856367;0;
-252.1489;0;0;-255.4025;12.21951;-0.3724451;-239.8103;-237.2765;0.1645019;-0.1384898;0;
264.6573;0;0;225.6125;4.303976;-5.261703;268.6128;271.7687;0.424206;0.05655145;0;
715.4771;0;0;675.597;3.227924;-5.390382;716.0553;717.6464;0.2938451;0.1864293;0;
401.728;0;0;406.7404;0.1432218;-0.2274017;408.615;409.3923;-0.09625423;0.2512093;0;
197.3019;0;0;210.5551;-2.803683;0.6436049;204.057;208.8316;-0.3560269;0.1859896;0;
240.8942;0;0;250.7608;1.753485;1.37977;246.0183;253.0369;-0.09579977;0.1208353;0;
-237.2951;0;0;-192.456;2.086516;2.584077;-225.0547;-219.2925;-0.03073617;-0.009220773;0;
-673.7122;0;0;-625.8572;-1.398205;-1.035476;-657.0488;-650.7927;-0.16064;0.05575585;0;
-423.4107;0;0;-418.02;-1.062007;-1.235384;-410.075;-403.3878;-0.2254459;0.1206672;0;
-241.4515;0;0;-243.3126;-1.664153;-2.104921;-228.1292;-224.4472;-0.2901867;0.2504806;0;
-250.6417;0;0;-251.7512;-2.332066;-3.040567;-237.1453;-235.0287;-0.4847971;0.4451309;0;
277.4073;0;0;239.0676;5.105017;1.182291;282.5194;285.7583;-0.289408;0.1848143;0;
714.034;0;0;673.4214;7.10962;1.917915;715.018;717.6913;0.0357195;-0.1402081;0;
398.4123;0;0;405.3167;6.566612;3.724527;405.08;407.126;-0.09425107;-0.2050346;0;
195.8011;0;0;216.1918;8.83719;5.663167;203.0868;207.3796;0.03577831;-0.2697959;0;
235.8967;0;0;253.0185;1.125151;3.112248;242.8001;247.4635;0.1007097;-0.2045575;0;
-238.5395;0;0;-191.6998;-0.9520845;3.77895;-223.3346;-220.4251;0.1655758;0.1204848;0;
-677.6415;0;0;-630.9738;3.202058;4.980724;-658.5164;-654.7977;0.3603115;0.5751351;0;
-423.1507;0;0;-415.3229;1.523901;5.578566;-408.9173;-404.2654;-0.09482193;0.1197858;0;
-228.2607;0;0;-226.4378;8.823387;7.448482;-215.1037;-212.5178;-0.2246613;-0.1402039;0;
-244.8979;0;0;-247.3247;12.56557;7.976861;-231.5666;-230.795;0.2953031;0.4446431;0;
276.836;0;0;234.4943;-3.991478;11.25089;282.2204;283.9908;0.2300391;0.3142616;0;
719.6476;0;0;676.4739;-7.872233;12.51226;721.0911;721.7977;0.3597426;-0.4006949;0;
397.7735;0;0;400.8698;2.249733;11.49494;405.3374;404.7314;0.4243485;-0.4002923;0;
190.1654;0;0;203.9408;0.4388115;12.35417;198.7837;201.7391;-0.160784;0.1198486;0;
232.3905;0;0;245.5274;5.864354;10.53322;240.2505;244.6397;-0.5504265;0.1846956;0;
-241.1051;0;0;-191.937;7.197632;10.79057;-225.1945;-222.3715;0.03483268;-0.07535941;0;
-673.9576;0;0;-620.2787;-2.722586;8.36846;-654.2525;-650.2454;0.1647324;-0.01031635;0;
-424.343;0;0;-416.3202;-3.791577;6.886426;-410.03;-405.2773;-0.1602699;0.05466137;0;
-238.0726;0;0;-245.8624;-11.22251;13.37673;-223.649;-222.5242;0.2296952;0.1845411;0;
-240.9568;0;0;-249.3634;-13.55575;14.23407;-225.7356;-226.8608;0.3593991;0.3142904;0;
287.8321;0;0;244.2641;-14.14535;14.55456;292.106;294.1054;-0.03076608;0.05410522;0;
719.0135;0;0;674.9271;-16.20724;15.67864;717.7234;720.2205;-0.03073516;-0.3357532;0;
399.3889;0;0;402.8228;-7.684487;12.38085;404.7842;405.0299;-0.03070428;-0.2704485;0;
195.3399;0;0;207.2662;-7.744114;11.89953;201.7293;204.9733;-0.1606081;-0.1402421;0;
232.1251;0;0;240.3537;4.655876;9.074408;237.9458;242.6858;-0.03051205;-0.07513381;0;
-240.4957;0;0;-196.9806;9.942483;6.452955;-226.8098;-224.9482;0.1644206;0.05487638;0;
-679.4708;0;0;-633.0634;-2.526089;11.47007;-663.2374;-660.1282;0.09928808;-0.07511345;0;
-430.4754;0;0;-426.2184;-1.987687;12.12837;-420.3177;-416.0873;-0.2256484;-0.1400053;0;
-235.9529;0;0;-239.5713;-11.63123;5.953879;-226.1178;-225.5773;0.09941505;-0.009929962;0;
-249.0841;0;0;-253.386;-15.63803;5.545999;-238.5717;-238.6564;0.6190539;0.5747861;0;
275.0903;0;0;233.5615;-12.47449;4.133784;277.5337;279.698;0.2935952;0.8340779;0;
714.8427;0;0;672.9808;-15.14127;2.991043;714.0353;715.3228;-0.03153656;0.2485338;0;
391.4742;0;0;395.7561;-6.484892;8.078618;396.9144;397.0762;-0.09647221;0.1183494;0;
188.6201;0;0;202.8302;-4.46962;8.27145;194.617;197.7771;0.03355941;0.4430671;0;
232.0336;0;0;243.1685;-5.067366;10.07156;236.9626;241.3689;-0.1613763;0.3126872;0;
-246.4591;0;0;-199.9157;-3.053518;9.659538;-233.6641;-231.1362;-0.2261815;-0.01246365;0;
-683.3043;0;0;-633.5593;-4.322271;9.783798;-667.1487;-662.9368;-0.09601957;-0.01245113;0;
-429.9947;0;0;-424.4649;-2.978758;9.171121;-419.6025;-413.6457;-0.4857271;0.1174961;0;
-243.5311;0;0;-244.5037;-9.539848;1.39213;-232.8371;-230.6343;-0.4202718;0.1823454;0;
-251.6572;0;0;-251.5043;-12.87916;-0.5517742;-239.7245;-239.7729;-0.09501275;0.3120968;0;
279.2039;0;0;242.3128;-3.08696;-11.40209;283.1911;285.3292;-0.224852;0.1818485;0;
712.7053;0;0;676.2261;-2.07948;-16.41435;713.5651;714.764;-0.3545607;-0.2731056;0;
393.1495;0;0;401.1845;-7.301327;-9.565722;399.3807;399.1416;-0.2892371;-0.2078638;0;
190.731;0;0;210.1272;-6.691755;-9.690076;197.5181;200.5902;0.1008576;0.3770511;0;
222.3359;0;0;242.4622;-12.37846;-6.063383;228.1792;233.497;0.4255929;0.2467376;0;
-253.7733;0;0;-200.8087;-14.50947;-2.976075;-239.8775;-236.1267;0.1652959;-0.5331184;0;
-681.803;0;0;-625.6433;-6.054801;-1.030702;-663.361;-659.1142;0.1651298;-0.6625174;0;
-433.2426;0;0;-417.6189;-4.106334;1.984566;-420.7535;-415.4491;0.1649639;-0.3370151;0;
-247.338;0;0;-241.725;-5.241284;5.733494;-236.1108;-233.6853;0.2297655;-0.2067417;0;
-249.6507;0;0;-247.9164;-3.092564;8.273084;-237.4978;-237.0112;0.6193387;-0.2715013;0;
278.3349;0;0;238.7133;-3.290527;7.32701;283.0418;285.4644;0.163945;-0.1412939;0;
709.4634;0;0;667.6952;-2.482938;7.118699;711.7293;713.8372;-0.6158279;0.1187175;0;
387.9742;0;0;390.2884;2.743494;7.446461;396.7971;396.7164;-0.3553397;0.3135003;0;
188.6844;0;0;198.7423;4.080884;6.032337;197.5609;198.4798;-0.1600806;0.1182832;0;
228.787;0;0;239.397;4.880091;2.543285;235.5931;237.7605;-0.1599198;-0.141705;0;
-251.7014;0;0;-203.1212;5.20998;0.1293443;-236.7813;-234.866;0.1001103;-0.01162795;0;
-682.1695;0;0;-633.2008;3.329711;-4.492486;-663.3289;-659.9787;0.2299444;0.1183184;0;
-424.051;0;0;-422.6701;2.321987;-6.966218;-412.9753;-407.817;0.09977864;-0.01173516;0;
-236.9687;0;0;-242.898;-1.297669;-8.700775;-227.341;-224.5616;-0.160191;0.1182113;0;
-245.851;0;0;-246.9643;-3.037677;-8.825998;-233.2345;-232.8941;-0.03009534;0.2480272;0;
283.0053;0;0;245.0367;-7.455254;-13.43883;287.9256;290.0146;0.3597389;-0.4018954;0;
710.8182;0;0;668.7649;-10.19443;-15.56878;711.5482;712.5107;0.3593775;-0.3365242;0;
385.2673;0;0;384.9227;-7.170076;-1.018207;391.931;390.2064;-0.3556244;0.443422;0;
192.8517;0;0;200.0662;-7.430315;2.064031;199.5712;200.5345;-0.7450711;0.3130418;0;
231.0137;0;0;239.2828;-7.221778;4.942101;236.3521;240.9376;0.03528565;-0.07707684;0;
-255.1617;0;0;-208.4202;-6.478564;9.42487;-242.3324;-238.3762;0.6199563;0.05293531;0;
-681.5034;0;0;-631.498;-5.065534;0.7078627;-665.4387;-661.6113;0.4244313;-0.01208524;0;
-425.0097;0;0;-414.7846;-3.988718;0.8411173;-414.2709;-408.8857;0.2291028;-0.1420078;0;
-247.1718;0;0;-244.5157;-1.305392;0.5053575;-237.3184;-233.4379;0.2288726;-0.4017344;0;
-249.922;0;0;-252.141;1.576307;0.6388156;-239.5787;-238.2008;0.09870796;-0.5312654;0;
284.4982;0;0;243.6757;-5.123082;-0.2995874;286.7726;288.9612;-0.2262279;-0.1409276;0;
706.9998;0;0;666.0934;-6.189661;-1.303908;705.0865;706.7107;-0.03109859;0.1190834;0;
387.3872;0;0;392.124;3.796893;10.55301;390.9106;390.9715;0.228802;0.05399638;0;
191.4712;0;0;207.76;6.606117;13.55664;194.8037;197.5506;-0.1612319;0.2488441;0;
222.6381;0;0;236.2243;4.92454;17.15998;224.2181;228.9612;-0.745776;0.1836268;0;
-257.0946;0;0;-212.3502;6.996673;21.09461;-246.5207;-243.0941;-0.4201899;-0.2063618;0;
-682.4973;0;0;-635.4865;6.38643;15.44697;-666.5617;-662.8263;-0.1598984;-0.2711218;0;
-418.7563;0;0;-412.5222;6.112569;16.03429;-409.0211;-404.4148;-0.09477035;-0.400784;0;
-235.8647;0;0;-237.0707;11.12929;11.53045;-227.1388;-225.2233;0.03525956;-0.2054793;0;
-249.2459;0;0;-252.1998;10.44853;8.236817;-240.2164;-239.8021;-0.3545799;0.1845312;0;
289.1091;0;0;245.9908;14.45651;15.26151;288.6342;290.9847;-0.419191;0.1193785;0;
721.6635;0;0;676.4022;16.11693;15.38014;717.0038;718.2899;-0.3538024;-0.01067619;0;
391.1667;0;0;394.8637;0.2932495;10.47505;393.1957;393.2311;-0.2884796;-0.1406001;0;
188.8126;0;0;204.3125;-4.529816;9.325815;192.4014;195.6851;-0.02832035;-0.2703936;0;
226.3539;0;0;236.0287;-2.047018;9.45041;229.002;233.7818;0.3615122;-0.2051545;0;
-255.3815;0;0;-213.2328;-4.523208;8.637241;-245.2398;-241.9017;0.2312142;0.1848557;0;
-685.2836;0;0;-638.8045;-9.542505;6.887006;-671.4665;-666.6325;-0.5486262;0.6394413;0;
-421.9146;0;0;-418.2731;-13.08289;5.272496;-414.1708;-408.0923;-0.2882056;0.5088641;0;
-234.9594;0;0;-241.4415;-3.557924;7.276686;-228.7226;-225.6487;0.3617574;-0.1413206;0;
-238.9087;0;0;-247.4458;-0.8086586;6.93446;-233.053;-232.4809;0.2314592;0.05372344;0;
294.3759;0;0;251.1773;-9.850176;2.573723;291.9799;294.0506;-0.02864268;0.3785062;0;
706.4353;0;0;669.5895;-10.37614;1.164496;702.0427;703.4243;0.1662881;-0.1416129;0;
375.5789;0;0;385.3717;-5.945086;-1.047111;377.8124;377.256;0.2310884;-0.07650328;0;
182.1736;0;0;200.1399;-5.268551;-3.323357;185.5917;187.4097;-0.02901319;-0.01145906;0;
216.5357;0;0;232.6724;-4.392601;-2.047342;219.2632;223.0159;-0.09395138;-0.4012516;0;
-253.4458;0;0;-206.3409;-3.58488;-2.983046;-244.7865;-242.037;0.101045;-0.01104437;0;
-669.9191;0;0;-622.6741;-2.174759;-5.123502;-658.0201;-654.4614;0.1659109;0.2488361;0;
-405.0038;0;0;-401.5968;-0.698705;-5.7212;-398.2392;-393.1223;0.1007768;-0.07625065;0;
-219.1901;0;0;-223.1578;-4.716491;-7.925766;-212.7446;-210.3815;0.03570821;-0.2061087;0;
-246.5185;0;0;-245.9845;-6.051898;-8.3197;-238.8926;-239.0931;-0.02929501;-0.1409343;0;
283.2755;0;0;243.8916;-0.4861121;-8.579272;281.8358;283.9469;-0.1592003;-0.07582532;0;
722.8323;0;0;676.3665;-0.08348199;-8.570652;717.0212;718.6929;-0.02910561;-0.07574913;0;
381.902;0;0;383.2714;-1.222474;-7.42333;382.4061;381.7023;-0.02907637;0.05426168;0;
176.5588;0;0;192.0447;-0.6180332;-7.683803;177.9369;179.7326;-0.3538839;0.1191745;0;
226.5437;0;0;238.4533;-1.957559;-2.183604;227.2957;230.5264;-0.09365891;0.05408741;0;
-248.8826;0;0;-208.3743;0.1205129;-0.6409241;-240.6975;-239.3442;0.2962393;-0.01093429;0;
-665.8603;0;0;-626.6421;-6.510065;-2.917578;-655.1847;-652.2086;0.03607222;-0.33576;0;
-396.014;0;0;-399.1889;-6.838315;-2.110851;-390.8464;-386.2491;-0.02893137;-0.205488;0;
-223.5776;0;0;-235.6823;0.6696678;-7.534225;-218.7275;-217.3207;0.4908364;0.5743266;0;
-237.7832;0;0;-252.2496;0.668995;-9.268211;-232.5007;-233.719;0.4253759;0.3138802;0;
295.6252;0;0;245.0666;18.15075;-9.99571;293.0314;293.1886;0.1001118;-0.01127193;0;
706.1217;0;0;657.3629;24.02701;-12.93279;700.532;700.5016;0.2299459;0.4435108;0;
376.5775;0;0;373.2824;16.03226;-8.699996;376.1158;374.024;-0.2250566;0.3780978;0;
190.7923;0;0;196.1212;17.28895;-9.829965;189.7688;190.1155;-0.5496671;-0.01208616;0;
222.3971;0;0;224.2224;8.496691;-9.150258;220.5626;223.0953;0.03559123;-0.3369107;0;
-259.4593;0;0;-224.0277;4.133897;-7.399508;-252.8587;-252.1401;0.4253595;-0.6614089;0;
-674.9271;0;0;-636.0329;3.728578;-20.4535;-663.8354;-662.7427;-0.09480661;-0.2059729;0;
-407.508;0;0;-412.0061;0.1748577;-22.84421;-402.5494;-400.4583;-0.224646;0.3139728;0;
-223.5033;0;0;-237.6795;-3.576362;-21.48172;-220.2363;-221.2708;0.4252531;0.443592;0;
-244.0808;0;0;-256.3062;-5.917293;-24.00537;-238.943;-241.2883;0.2948911;0.2482442;0;
286.7727;0;0;238.4527;-6.313489;-13.3312;284.2217;283.6279;-0.4850133;-0.07684192;0;
719.5794;0;0;670.6208;-7.177802;-11.44229;712.5332;710.878;-0.2896239;0.05316999;0;
380.1516;0;0;378.3435;-3.151125;-9.153491;379.4218;376.0816;0.03550381;-0.07681814;0;
177.9336;0;0;186.0598;-1.741439;-5.259405;178.4539;177.9282;-0.09446654;-0.271643;0;
227.6672;0;0;233.7863;1.006001;-14.69847;227.0626;228.9112;-0.2243063;0.4432707;0;
-252.6327;0;0;-214.2235;3.349514;-14.88465;-245.9904;-244.8933;-0.0291789;0.6377274;0;
-677.1029;0;0;-638.7323;1.001624;-16.94604;-666.5317;-664.7485;0.3606545;0.3772172;0;
-403.06;0;0;-404.8952;1.33541;-19.94325;-398.1841;-395.778;0.2953247;0.3118708;0;
-223.6824;0;0;-231.8876;0.2623416;-7.665575;-219.686;-221.1554;0.2300607;-0.07824659;0;
-237.7005;0;0;-248.9584;-1.345512;-4.710746;-233.0209;-236.8627;0.09989481;0.05176673;0;
300.393;0;0;250.041;2.541582;-10.66737;295.9474;295.0456;-0.549879;0.3115841;0;
716.1945;0;0;667.0176;3.945548;-9.383977;707.8804;707.0419;-0.3544244;-0.07853307;0;
385.2034;0;0;383.8018;-6.307172;-10.78119;384.2689;381.4948;0.4905071;-0.3383235;0;
196.2236;0;0;207.4422;-8.376939;-11.90894;195.9148;195.892;0.4250469;-0.1430815;0;
222.4507;0;0;236.0942;-5.019619;-4.395134;220.9552;223.1814;0.03481578;-0.2079051;0;
-264.0909;0;0;-215.3537;-6.622166;-3.051059;-256.7768;-255.24;-0.4199906;-0.2726636;0;
-672.6201;0;0;-625.9308;0.6181568;-6.263052;-661.5652;-659.6552;-0.2896339;0.1174145;0;
-404.1413;0;0;-403.8507;1.82396;-6.390725;-397.7202;-395.6872;0.1654285;0.1822638;0;
-230.2599;0;0;-237.6532;0.8841227;-9.666467;-222.0961;-222.1891;0.100295;-0.2726907;0;
-243.6467;0;0;-250.6578;1.954961;-11.53215;-234.679;-235.9588;0.03522683;-0.2074494;0;
292.7036;0;0;249.4053;-4.879506;-11.58755;292.3545;292.2004;0.1001588;0.1175958;0;
720.8192;0;0;678.6263;-6.414845;-12.58065;716.4099;715.194;0.2949602;0.182445;0;
388.3866;0;0;391.8383;-9.422509;-15.11336;390.3536;387.5772;0.1647291;-0.3374771;0;
185.0359;0;0;199.2287;-11.55649;-15.90197;188.625;188.6626;-0.2252405;-0.5970073;0;
224.1427;0;0;237.759;-10.47316;-16.28777;226.9162;229.1401;0.09982257;-0.4664728;0;
-254.4671;0;0;-207.3812;-11.06585;-16.6733;-244.8248;-243.9775;0.424559;-0.3360694;0;
-675.3746;0;0;-626.9619;-8.57648;-13.30752;-661.994;-661.5223;0.164263;-0.010895;0;
-406.0186;0;0;-398.7588;-8.299442;-12.08846;-397.3365;-396.0532;-0.03080407;-0.0758514;0;
-227.7001;0;0;-227.6314;0.7512271;-10.33488;-219.5265;-219.9311;0.03419422;-0.2057099;0;
-237.0914;0;0;-241.2707;6.712319;-8.515952;-228.2389;-230.3922;0.03415986;0.1193336;0;
300.3768;0;0;258.7205;-6.28887;-11.85642;300.4748;300.0728;-0.2907112;0.2491483;0;
714.1793;0;0;677.2501;-6.752042;-13.31813;709.717;709.0031;-0.4853211;0.248898;0;
386.6884;0;0;394.024;2.766563;-5.936748;388.0402;386.14;0.0349053;0.2486479;0;
197.5198;0;0;210.5951;3.901883;-4.122365;198.7453;200.0329;0.2947396;0.1834307;0;
218.9979;0;0;230.6858;9.190225;-13.22766;219.535;221.8833;0.1645088;0.3131811;0;
-266.6656;0;0;-224.1924;11.12337;-14.62101;-256.6338;-256.6617;0.3592455;0.2478991;0;
-667.571;0;0;-629.8257;11.71443;-15.41011;-654.6133;-653.0169;-0.1608542;-0.2071214;0;
-396.2238;0;0;-400.1205;12.77439;-17.06908;-390.0257;-385.9947;-0.5504966;-0.53175;0;
-228.8471;0;0;-236.6754;7.738687;-12.29626;-222.8426;-221.5643;-0.09517211;0.1834251;0;
-239.9865;0;0;-249.556;5.92225;-10.54247;-233.2384;-234.8349;-0.1600438;0.5730448;0;
299.9209;0;0;252.63;1.896835;-11.60348;298.229;297.8835;-0.02994833;0.3125996;0;
714.7234;0;0;670.1037;-1.587695;-9.716425;708.9727;707.628;0.1000164;0.7670569;0;
379.8607;0;0;379.9509;-1.85452;-7.898123;378.9883;376.5206;-0.1599534;0.1166128;0;
186.3886;0;0;194.3497;-3.861412;-6.684494;186.4541;187.1747;-0.09482536;-0.4682105;0;
224.1822;0;0;232.5726;-7.675925;0.2212205;225.0597;227.029;-0.02976273;0.1819334;0;
-258.9878;0;0;-215.1861;-10.21381;2.565401;-250.1776;-249.7096;0.2951039;-0.1430862;0;
-681.7649;0;0;-636.2582;-6.586223;3.969465;-670.7147;-669.9348;0.1648727;-0.01300769;0;
-407.0926;0;0;-405.2971;-6.445883;6.309757;-402.2379;-400.959;-0.225097;-0.01299462;0;
-226.0868;0;0;-233.2886;-8.515511;0.4760236;-221.9866;-223.0204;-0.02996884;-0.3378183;0;
-241.6017;0;0;-248.7963;-8.104813;-0.3282498;-237.0059;-239.9127;0.09999596;0.2472273;0;
300.8685;0;0;255.3254;-10.64226;-2.069354;296.0269;295.6218;-0.2249412;0.1170442;0;
716.4196;0;0;669.548;-11.23478;-4.746592;707.9597;707.2427;-0.2247152;-0.2728775;0;
383.4917;0;0;380.6451;-9.080041;2.492212;382.5366;379.6964;0.3602167;-0.59744;0;
201.6976;0;0;206.8498;-8.333983;3.829366;200.4311;200.7796;0.4248221;-0.466905;0;
222.7967;0;0;228.6309;-9.732129;-0.1934574;220.2196;221.4424;-0.09534353;-0.07663184;0;
-275.6767;0;0;-232.742;-9.856071;0.8114809;-269.1933;-270.5954;0.03468695;-0.4013915;0;
-677.0728;0;0;-631.6201;-3.415807;-2.270427;-666.7853;-666.9367;0.09961944;-0.3360209;0;
-404.2168;0;0;-401.913;-0.06347188;-3.27289;-398.4373;-396.5271;0.034552;0.05412082;0;
-237.7066;0;0;-243.9634;-6.49377;2.758741;-231.1834;-231.3365;0.2294193;-0.1408356;0;
-238.0925;0;0;-244.8427;-6.553617;3.358815;-231.5758;-233.5404;0.03428676;-0.01075941;0;
304.3742;0;0;262.9607;-1.992681;6.36955;301.8889;301.7379;-0.2905844;-0.2056506;0;
714.1123;0;0;676.1137;-2.794962;8.238672;708.1937;708.5425;-0.2253251;-0.79015;0;
386.8089;0;0;392.2017;7.724045;4.613315;387.0806;386.2422;0.3596074;-0.4645194;0;
197.7026;0;0;209.3993;12.00319;5.613424;198.4738;200.0101;0.2942787;-0.0742486;0;
222.4914;0;0;235.6131;-2.007692;-1.023283;223.0744;226.4207;-0.03085367;-0.1391413;0;
-273.0457;0;0;-223.393;-3.479544;-3.902521;-263.5302;-262.3737;0.4239487;0.1858352;0;
-691.3734;0;0;-641.8331;-1.667386;4.005264;-678.7441;-676.5892;0.293588;0.1206811;0;
-415.3171;0;0;-408.6801;-2.87116;3.733308;-408.5726;-404.3584;-0.291413;-0.2042769;0;
-235.3026;0;0;-237.2304;-0.8595186;6.207804;-228.8147;-227.5408;0.0337165;-0.1391043;0;
-242.4999;0;0;-247.4243;-1.193448;8.144071;-236.7682;-237.6819;0.3585193;-0.07399714;0;
297.8472;0;0;255.4467;1.755489;-0.4378056;294.5778;294.7269;-0.226547;-0.008955449;0;
711.5273;0;0;669.4193;1.686376;-2.513715;705.7625;704.5371;-0.4861887;0.1209882;0;
382.6649;0;0;387.2632;5.033584;-0.4348399;385.0267;381.6161;0.03403854;0.2508014;0;
198.6227;0;0;214.3358;5.966531;-2.24282;202.7937;202.0728;-0.1608977;0.575386;0;
221.1617;0;0;236.9839;1.137765;-1.704703;224.5789;225.7952;-0.4855727;0.1850039;0;
-275.3736;0;0;-223.273;1.203971;-2.372819;-263.714;-263.8107;-0.09528077;-0.6597575;0;
-680.7055;0;0;-624.0346;-8.710225;-7.126101;-665.6218;-664.6565;-0.09518503;-0.7240619;0;
-408.2831;0;0;-391.4616;-12.3188;-8.994463;-398.5244;-397.8099;0.0348453;-0.463465;0;
-240.8943;0;0;-237.2081;-8.28793;-8.382579;-230.6457;-233.805;-0.0951244;-0.4629993;0;
-237.7787;0;0;-243.6539;-9.618773;-8.642088;-227.1655;-231.0088;-0.4848329;-0.2026647;0;
310.9345;0;0;267.3342;-4.518893;-13.79097;313.1038;311.0759;-0.2244763;0.382245;0;
709.2343;0;0;670.7376;-2.973135;-16.25536;708.8401;705.6899;-0.2892181;0.3818609;0;
377.9378;0;0;385.2068;-1.563628;-9.942872;383.4785;379.8317;-0.1589928;-0.1382615;0;
203.2081;0;0;217.5289;0.5140485;-9.798916;208.4935;208.4735;0.03606895;-0.008187898;0;
