Fp1;Fp2;O1;O2;POLY3;POLY4;A1;A2;Video;Audio;event;
719.2902;0;0;621.7685;9.976698;-4.608573;689.5966;684.3189;0.1027783;0.02390799;0;12:37:31 Глаза открыты;
451.889;0;0;420.3072;6.68512;-3.532216;428.2847;421.7629;0.2326097;-0.3009528;0;
173.3247;0;0;169.3233;5.941468;-3.930564;151.3059;147.7267;-0.02749335;-0.3656177;0;
201.6363;0;0;191.8917;7.610437;-10.89272;179.2647;177.3757;-0.3523024;-0.1703483;0;
-197.4284;0;0;-166.3711;7.40172;-12.3554;-212.2812;-215.4801;0.03785561;-0.2351445;0;
-657.5611;0;0;-614.0413;8.063868;-20.7156;-668.8383;-670.2849;0.2976869;-0.2998755;0;
-440.5716;0;0;-459.3143;9.261214;-24.71364;-457.1473;-457.0307;0.2324205;0.09022984;0;
-183.1956;0;0;-231.2172;3.022618;-18.59349;-200.1919;-203.3238;0.2971543;0.2850412;0;
-200.94;0;0;-244.2282;2.148924;-18.37386;-215.2955;-221.2978;-0.027981;-0.1050493;0;
240.9149;0;0;153.3175;4.22287;-17.88651;219.5148;214.0183;-0.1578876;-0.1049437;0;
725.1793;0;0;622.8648;3.682763;-16.59599;697.6788;691.6256;-0.2226963;0.1550311;0;
455.8357;0;0;421.7148;10.10942;-12.02459;433.2978;425.8139;-0.09253781;0.08990799;0;
164.149;0;0;163.9828;12.44379;-9.266211;143.3205;138.1554;-0.02747749;0.08981765;0;
204.3388;0;0;197.9259;11.49328;-9.390865;181.7821;179.5582;-0.1573846;-0.2351093;0;
-178.0494;0;0;-145.288;13.22305;-7.706856;-193.6495;-197.1205;0.2325776;-0.2998404;0;
-653.5689;0;0;-608.0968;12.67487;-9.373686;-663.9684;-667.3734;0.1673766;-0.1696045;0;
-445.454;0;0;-462.2463;13.26437;-10.43599;-460.0284;-462.4305;0.1022411;-0.2993687;0;
-181.4514;0;0;-227.1498;10.70545;-6.071739;-197.7603;-202.9086;0.232073;0.1557035;0;
-205.0071;0;0;-247.2863;7.81528;-5.19486;-220.7374;-228.0045;-0.1579642;0.155547;0;
234.9154;0;0;149.0756;15.44324;-12.22273;212.3293;205.1945;0.2319985;0.0904234;0;
723.3712;0;0;625.3113;15.1593;-13.75093;696.0602;687.5582;0.5566021;0.2202672;0;
457.2153;0;0;423.0344;7.64198;-13.26823;436.0536;426.5607;0.03630414;0.09011122;0;
174.6476;0;0;169.7989;5.022333;-14.12568;155.6937;149.771;-0.02869968;0.4148574;0;
203.4576;0;0;194.6157;-3.421831;-11.29832;182.3988;179.4805;0.2961659;0.08960382;0;
-194.297;0;0;-161.0262;-8.710654;-9.947313;-208.713;-212.8152;0.4258029;-0.6900943;0;
-654.8702;0;0;-611.8877;-10.57694;-12.08077;-664.649;-668.4348;0.2954404;-0.2995969;0;
-443.6305;0;0;-463.6595;-14.45107;-12.87231;-458.3345;-460.3673;-0.02969314;0.09050824;0;
-185.3144;0;0;-230.2483;-15.84307;-1.94152;-201.5653;-205.9699;-0.09463065;0.415254;0;
-197.4969;0;0;-242.0733;-16.76516;1.878458;-213.1694;-220.3181;-0.2894376;0.6097388;0;
239.2945;0;0;147.4742;-17.01673;-5.156515;215.7044;209.8746;-0.4190814;0.02442003;0;
724.3102;0;0;621.0254;-13.85083;-3.543744;695.3714;688.9853;-0.158791;-0.1055392;0;
462.2138;0;0;422.8132;-19.79876;-7.62602;438.489;430.5475;0.4260747;0.3493383;0;
163.7117;0;0;155.6475;-19.91258;-8.690084;141.3225;137.1372;0.3606792;0.08911787;0;
198.0923;0;0;184.4765;-4.085092;-1.715371;173.0395;172.0443;0.03548006;0.02406098;0;
-181.666;0;0;-154.7884;-2.138605;-1.043818;-199.7596;-202.6903;0.1004118;0.2189388;0;
-660.4302;0;0;-619.3368;15.61341;3.444965;-673.3832;-675.4988;0.2302455;-0.1061179;0;
-448.6227;0;0;-473.9748;24.64005;4.51323;-467.3723;-467.3619;0.1650469;-0.1709786;0;
-176.6209;0;0;-232.1198;0.1676221;7.589911;-196.6635;-200.2139;-0.1599557;-0.1708068;0;
-208.5523;0;0;-258.1234;-2.645586;9.323718;-226.8881;-234.3079;-0.2247623;-0.2356025;0;
225.1268;0;0;131.7526;-2.642927;1.477591;199.8755;194.1497;-0.2245365;-0.1054311;0;
720.2142;0;0;614.8773;-5.989174;0.2034302;690.428;685.1453;-0.2892782;-0.1053252;0;
457.872;0;0;420.232;-7.590746;-4.954338;432.9883;426.2741;-0.02911816;-0.1701867;0;
173.4921;0;0;171.6845;-9.994993;-7.159797;150.3825;146.6111;0.1008458;0.02488638;0;
202.3032;0;0;199.8102;-4.157801;-8.023258;178.1549;176.886;0.03577711;0.2197634;0;
-194.2008;0;0;-154.8998;-3.281991;-9.957702;-211.2035;-214.2827;0.1007085;0.02464055;0;
-656.7731;0;0;-606.3922;5.897358;-1.374125;-668.5738;-672.1496;-0.02932738;-0.3002209;0;
-447.2182;0;0;-463.0421;12.32179;0.502778;-463.6921;-466.4523;0.03566943;-0.3648866;0;
-193.9584;0;0;-240.6259;4.941047;3.181468;-212.2274;-217.6084;-0.09430109;0.1552188;0;
-210.7549;0;0;-252.3156;7.81647;5.790606;-227.4439;-235.5057;-0.1591737;0.3499648;0;
231.0474;0;0;145.6755;11.69338;3.842282;207.9409;200.387;0.03588828;0.02477648;0;
723.8799;0;0;623.3514;13.82509;4.173336;695.9241;688.1904;0.2957216;-0.1051831;0;
470.2171;0;0;434.5072;18.70131;4.10216;447.7867;438.8738;0.3603918;-0.1700448;0;
174.0183;0;0;172.1398;18.7489;4.83485;153.9218;147.9538;-0.3546111;-0.03993922;0;
205.3901;0;0;199.9527;33.26474;-4.547374;184.3142;181.4758;-0.5491568;0.02506827;0;
-175.6249;0;0;-141.3268;38.32251;-7.623898;-190.745;-193.5807;-0.158801;-0.1048916;0;
-664.0778;0;0;-616.0085;20.80158;-1.253103;-674.7475;-676.5183;0.03626063;0.02514848;0;
-462.1992;0;0;-475.7098;16.69484;-1.519776;-477.2934;-478.6876;0.0362242;0.09009055;0;
-180.751;0;0;-227.4189;20.56283;2.56771;-197.7666;-202.9075;-0.02877954;-0.2348367;0;
-207.2434;0;0;-252.2403;19.00193;4.507514;-222.5553;-230.5646;0.2960861;-0.2995681;0;
215.4399;0;0;128.6968;6.591604;2.158704;193.5843;186.52;0.3607559;-0.2342997;0;
719.5325;0;0;619.8206;2.565517;1.486705;692.0766;685.1443;-0.09437796;-0.03916227;0;
469.2474;0;0;436.8519;3.166152;6.240878;447.0665;439.4541;0.03565155;0.3506811;0;
172.8622;0;0;173.4827;0.08151133;7.4403;152.3902;147.4716;-0.09431896;0.09045941;0;
202.5485;0;0;195.4222;10.7987;0.1318058;180.1605;177.3708;-0.5489956;0.2203032;0;
-185.5226;0;0;-152.0371;12.32809;0.1316733;-200.3918;-205.1777;-0.02870521;0.4799512;0;
-659.098;0;0;-611.5908;14.32543;-7.839184;-668.5176;-673.7984;0.2961603;-0.3001392;0;
-453.9136;0;0;-471.234;16.72194;-10.77856;-468.6335;-472.5347;-0.1589086;-0.3648049;0;
-192.0889;0;0;-242.1254;8.868254;-2.729896;-209.4801;-214.8767;-0.02881428;0.02536569;0;
-210.449;0;0;-258.8111;7.787616;-3.062068;-227.448;-234.2759;0.231084;-0.03962715;0;
