Fp1;Fp2;O1;O2;POLY3;POLY4;A1;A2;Video;Audio;event;
-841.6757;-166.2402;569.7792;-781.3771;-4.768786;24.65421;-1303.547;-233.5122;0.1136928;0.1390301;0;13:17:08 Рука;
-24930;-18864.38;337.1359;-28585.21;-9.720488;25.9691;-26397.53;-14162.31;0.178546;0.008955725;0;
-18236.23;-12505.38;-11.23105;-22339.69;-9.644348;27.34964;-19471.72;-8291.63;-0.1464702;-0.31589;0;
-23268.02;-17364.31;-47.68581;-27213.97;-9.567308;23.97301;-24461.7;-12515.19;-0.2112903;-0.3805399;0;
-18977.33;-14125.78;-280.1773;-23143.81;-11.09794;23.34608;-19995.65;-10915.96;0.2436934;0.009646501;0;
14324.43;12554.59;-449.7322;14285.36;2.308825;20.77739;14655.92;9881.064;-0.01642086;-0.05533053;0;
26517.91;20364.29;-213.9924;31374.08;6.124898;18.21116;28063.86;16049.16;-0.0813717;-0.1852096;0;
22965.45;17469.83;80.77772;27758.45;3.506776;21.34106;24368.83;13743.48;0.1136121;-0.1850235;0;
24867.4;19162.59;112.7586;29649.33;6.784806;21.52057;26319.1;15237.28;0.1134979;-0.3147723;0;
24134.84;18884.38;251.8878;28390.67;-0.7240998;14.33189;25339.84;14921.09;0.5681553;-0.4443907;0;
-1267.972;-494.5728;555.7787;-1212.398;-2.129892;12.576;-1729.063;-526.9384;0.2427477;-0.1840748;0;
-25889.91;-19796.76;314.1851;-29543.44;1.422222;14.70675;-27342.32;-14941.93;-0.5371043;-0.1189225;0;
-19335.35;-13626.59;-50.82226;-23496.43;-0.9901049;14.08913;-20553.77;-8970.003;-0.2117279;-0.1837703;0;
-24139.8;-18244.05;-91.25085;-28112.34;10.3304;16.21843;-25315.24;-13172.11;0.04835417;0.01131633;0;
-19886.14;-14989.1;-300.2728;-24125.25;14.07106;16.47006;-20897.17;-11639.46;-0.1465964;-0.05366238;0;
