Fp1;Fp2;O1;O2;POLY3;POLY4;A1;A2;Video;Audio;event;
-20452.43;-15077.82;-8.312665;-25473.99;23.21025;-9.572948;-21865.48;-11125.53;0.368105;-0.1477357;0;13:18:09 Глаза открыты;
3720.985;2270.151;-297.9243;2804.37;25.66517;-12.64448;3925.752;772.2366;-0.02206896;-0.472424;0;
18633.39;13673.62;-312.0084;22977.96;18.20464;-0.5751548;20149.63;10882.49;-0.2169488;0.04778942;0;
16259.19;11943.95;-59.08749;21016.31;19.72659;1.099935;17685.38;9756.113;0.1730732;0.0477414;0;
16870.6;12598.77;-3.556002;21255.63;4.234081;-3.321921;18214.71;10284.77;0.302834;-0.1472086;0;
18429.13;13667.75;8.425925;23248.66;-1.998488;-2.112891;19898.54;11109.75;0.172595;0.1777761;0;
5318.298;3204.88;337.8456;7151.913;15.21752;-9.009888;5507.3;1595.493;0.1074543;0.3724994;0;
-18243.17;-13627.07;373.7692;-21705.85;16.13926;-11.34518;-19802.52;-10606.1;-0.4123924;-0.01767891;0;
-17320.31;-11802.47;48.79115;-22760.39;17.59691;-4.568622;-19043.07;-9353.538;-0.4119781;-0.2775305;0;
-16700.82;-11222.9;36.8887;-21843.13;20.1912;-4.430066;-18331.22;-8442.172;-0.02176006;-0.147317;0;
-19620.17;-14364.85;-17.74592;-24675.7;20.6404;-2.818085;-21006.38;-10615.14;-0.08670554;-0.2121363;0;
4095.801;2459.633;-301.3824;3226.789;24.90657;-1.140741;4350.412;898.8386;-0.02165107;-0.3418578;0;
18545.12;13569.03;-296.2695;22909.34;11.55231;-5.426381;20071.92;10786.39;0.1732727;-0.08164494;0;
16055.34;11770;-35.86814;20794.98;8.258169;-5.68886;17469.89;9587.833;0.04316392;0.04837177;0;
16415.77;12112.96;30.35338;20817.66;24.1247;-3.606734;17768.08;9798.37;-0.08681414;0.1132905;0;
17986.8;13265;56.35667;22783.76;26.44499;-3.201212;19446.6;10700.47;-0.1516942;-0.08172534;0;
4895.928;2843.497;384.0572;6635.547;25.41306;-3.867825;5044.629;1286.213;-0.02160714;-0.2115779;0;
-19048.4;-14336.71;393.7756;-22561.9;27.39726;-4.198792;-20621.32;-11234.82;0.3032513;-0.08143064;0;
-18495.21;-12520.26;45.33609;-23907.81;26.298;-0.5106339;-20198.32;-9914.109;0.3679139;-0.1463162;0;
-18006.96;-12155.76;35.85778;-23110.77;26.4053;0.8295379;-19603.11;-9086.043;0.4325116;-0.2111365;0;
-20643.67;-15313.91;-11.27958;-25798.46;27.78529;-3.257194;-22055.64;-11328.16;0.5620117;0.1139124;0;
3595.118;2117.993;-298.2021;2550.346;28.29323;-4.593518;3765.93;645.2131;0.1066756;0.1787653;0;
18273.81;13320.28;-304.9302;22603.89;20.89741;0.7026269;19784.81;10536.17;-0.8029744;-0.2761858;0;
15815.79;11508.38;-66.27489;20555.88;16.65686;1.505655;17242.89;9320.861;-0.7372002;-0.1459735;0;
16254.64;11965.03;-17.29538;20640.49;21.86406;-4.524138;17607.03;9659.728;-0.2816881;0.1790098;0;
17857.97;13126.45;1.259558;22642.29;18.42584;-6.194166;19316.84;10559.7;-0.1514704;-0.01607207;0;
4312.688;2517.056;320.7227;6001.74;12.17803;-5.518113;4437.29;973.7039;0.2384859;0.04891142;0;
-20011.9;-15057.64;333.5813;-23532.01;4.798404;-6.182397;-21588.34;-11931.23;0.1732789;-0.1460398;0;
-19046.02;-13029.93;1.537873;-24449.41;8.276207;-6.845954;-20723.55;-10343.29;0.04317011;-0.08092567;0;
-18605.71;-12684.86;9.376138;-23664.87;7.397235;-5.968358;-20162.6;-9480.097;0.1730614;0.5038617;0;
