Fp1;Fp2;O1;O2;POLY3;POLY4;A1;A2;Video;Audio;event;
478.7337;0;413.8551;219.4479;-8.344903;-10.26047;428.3779;415.1469;0.1887951;-0.3258762;0;12:44:57 Глаза открыты;
195.0825;0;149.1346;225.037;3.31778;-9.915248;145.1521;136.807;-0.266166;-0.3255487;0;
197.0105;0;146.5485;208.8814;3.381795;-7.828814;144.9438;139.4806;-0.3958332;-0.06535227;0;
-219.6032;0;-246.2764;-134.5934;0.2969384;-5.744598;-263.8089;-270.6409;-0.3304681;-0.1302539;0;
-657.8496;0;-671.0028;-539.8794;-0.4402942;-4.801065;-696.7011;-702.4019;-0.3951035;-0.3250251;0;
-436.9868;0;-471.616;-381.4788;-3.721406;-6.403831;-479.9222;-484.9925;-0.3297391;-0.1947638;0;
-183.425;0;-226.3901;-143.1526;-4.990464;-7.736934;-226.3797;-235.3179;-0.1345057;0.0003339039;0;
-152.2562;0;-193.7414;-114.1482;-9.941942;-7.126435;-194.1683;-206.0336;-0.06940326;-0.3245032;0;
305.2918;0;228.741;152.7074;-11.07103;-8.056913;254.9262;243.2602;-0.1343009;-0.3891444;0;
749.3242;0;647.6754;302.1662;-16.61961;-11.59891;694.7613;681.9202;-0.06919858;-0.0639167;0;
479.7065;0;413.3296;222.6524;-19.01381;-12.592;431.4452;418.1797;-0.004161705;0.001114869;0;
202.551;0;158.1049;229.6751;-12.56434;-17.60295;154.5257;146.0211;0.3206792;0.001113748;0;
198.1621;0;148.3259;210.0166;-13.15493;-20.73334;148.186;142.6885;0.2553896;-0.1288221;0;
-218.0779;0;-235.6303;-127.8372;-2.089649;-13.67942;-260.0703;-265.9371;-0.5894424;-0.19366;0;
-659.0745;0;-650.6223;-531.7557;1.797217;-13.46472;-696.2145;-700.3889;-0.6538175;-0.06353068;0;
-438.0855;0;-456.7531;-371.1768;-3.563224;-11.57579;-480.4981;-484.3558;-0.2633565;-0.1284342;0;
-175.7769;0;-212.1669;-124.5527;-1.549911;-7.880101;-218.2718;-226.6234;-0.06818984;0.001629548;0;
-154.1736;0;-186.9038;-101.3141;-10.99283;-20.06283;-194.252;-206.3433;-0.003153987;0.1315626;0;
297.5044;0;233.0105;155.1588;-13.6611;-21.78423;250.2199;238.3906;-0.06811816;-0.1934063;0;
751.5396;0;663.6223;302.1789;-9.360462;-11.5142;699.9922;688.1748;0.1918197;-0.2581793;0;
481.8571;0;427.8237;224.3518;-9.016265;-9.96202;435.0467;422.9288;0.2565942;-0.06301787;0;
199.8894;0;165.9627;231.3727;-7.935478;-6.402036;152.8137;145.0808;-0.06850028;0.002012792;0;
198.5017;0;158.5496;214.9608;-5.114465;-4.319133;150.0365;145.997;0.1264706;-0.3228259;0;
-217.4263;0;-228.7276;-119.2123;1.187313;-2.305305;-257.472;-262.9442;0.3212455;-0.2575342;0;
-662.9838;0;-654.1588;-528.6991;7.549133;-0.8294859;-697.1172;-702.6464;0.2559554;0.3274306;0;
-441.6161;0;-460.661;-372.2462;7.87634;-2.971984;-479.1509;-484.0498;0.3206655;0.3271016;0;
-178.6793;0;-209.5741;-124.684;10.07923;-3.102964;-216.4263;-224.9435;0.06047397;-0.1929658;0;
-150.0765;0;-175.6304;-96.82262;32.97653;-6.984856;-186.3488;-198.1683;-0.2644235;-0.4526412;0;
309.2185;0;249.3325;160.7078;40.914;-8.049442;264.7993;253.8037;-0.1342231;-0.2572844;0;
752.6223;0;667.4966;302.35;34.57722;-13.39987;703.1252;691.0163;-0.2640229;0.1977455;0;
475.4425;0;420.6997;223.5232;37.15445;-17.00348;431.3675;417.709;-0.328725;0.1325795;0;
201.7896;0;166.3421;232.9812;31.22262;-8.278737;157.6964;148.1121;0.3212787;-0.1274231;0;
197.4639;0;157.4293;209.6962;29.18151;-7.600589;150.8538;144.6525;0.5158579;-0.1922624;0;
-229.1452;0;-239.9042;-135.2787;24.59784;-8.798645;-268.3996;-274.5323;0.06056821;-0.1271019;0;
-662.3221;0;-651.0189;-533.4426;19.88408;-7.986009;-696.1024;-700.2298;0.1254747;-0.2569089;0;
-429.7107;0;-450.1529;-365.5532;22.74449;-8.379882;-467.5799;-471.5158;0.06038127;-0.3865854;0;
-174.0322;0;-211.3204;-125.9936;20.10966;-7.031925;-212.8629;-221.355;-0.3944508;0.003607078;0;
-146.9958;0;-177.1876;-98.88058;22.23291;-14.05782;-184.9129;-195.6454;-0.2641198;0.2634728;0;
