Fp1;Fp2;O1;O2;POLY3;POLY4;A1;A2;Video;Audio;event;
18392.23;13155.68;20.50532;22773.38;-2.875539;1.342582;19662.78;10631.94;0.05366302;0.1716437;0;13:16:38 Глаза открыты;
6646.988;4327.302;336.8726;8569.99;1.414258;10.65162;6934.394;2481.879;0.5083805;0.2364386;0;
-19021.24;-14045.72;379.0127;-21688.17;6.034537;13.78899;-20135.38;-11063.1;-0.01186906;0.04129899;0;
-19760.42;-13333.92;21.03038;-24392.8;10.65017;13.9091;-21037.48;-10438.03;-0.4666285;0.1711922;0;
-17454.44;-11421.39;1.409724;-21729.85;15.93076;16.30651;-18597.04;-8489.97;0.1835138;0.2359875;0;
-22739;-16469.92;-22.01742;-27150.39;5.264831;19.57217;-23822.65;-11903.78;-0.1415073;0.170783;0;
579.1566;84.60226;-297.4193;-948.3754;3.116087;21.29406;571.0949;-757.3237;-0.4662019;0.2355788;0;
18438.13;13131.41;-298.9946;21985.69;12.6238;23.88487;19644.06;10209.22;-0.01096203;0.1703747;0;
16100.44;11212.77;-63.81219;20556.13;13.4154;25.40148;17360.96;9024.242;-0.2708204;-0.0246985;0;
16119.03;11460.67;-5.605426;20067.87;11.05739;20.48632;17254.03;9127.977;-0.400483;-0.1546084;0;
18447.65;13193;-12.54943;22840.46;11.44843;18.52336;19717.94;10651.88;-0.01027649;-0.08948567;0;
6508.45;4198.832;290.389;8418.856;9.494539;19.10747;6786.199;2383.982;0.3145705;-0.08939575;0;
-18605.23;-13606.69;363.6384;-21306.29;7.877409;16.47606;-19723.99;-10632.15;0.2492871;-0.2192406;0;
-18907.32;-12678.4;39.061;-23556.02;16.10754;15.52174;-20182;-9867.193;-0.07580007;-0.2839877;0;
-16865.09;-11003.67;30.58849;-21167.46;18.90537;13.16186;-18029.52;-8141.547;-0.1406913;0.1710691;0;
-21824.45;-15689.33;26.54415;-26246.29;8.972412;10.5363;-22893.27;-11413.98;-0.2704846;0.2358645;0;
1460.504;699.8632;-254.5288;-5.637945;7.825297;9.989855;1524.201;-420.5187;-0.4001475;-0.02424183;0;
18609.13;13236.75;-278.6982;22180.15;11.16634;0.5354673;19838.12;10342.2;-0.009941342;-0.08918481;0;
16167.79;11321.62;-43.34885;20599.24;10.61925;-1.742491;17419.05;9146.776;0.3798727;-0.02412786;0;
16164.34;11478.46;9.636847;20104.38;13.35427;-0.2001322;17304.28;9127.527;0.1196216;0.3007331;0;
18476.43;13239.55;5.066955;22853.05;13.67662;-2.142314;19744.71;10723.3;0.4443381;0.2354636;0;
6683.827;4343.165;321.4497;8578.501;13.7966;11.79192;6972.089;2497.404;0.5738264;-0.1545771;0;
-18596.42;-13675.89;384.8291;-21331.09;13.71539;16.40177;-19705.28;-10718.39;-0.0114563;-0.02448707;0;
-18995.37;-12773.1;30.79203;-23697.97;13.09937;12.29946;-20274.77;-9997.004;-0.1413795;0.04050488;0;
-17149.76;-11266.28;-18.82336;-21478.7;12.88514;15.10026;-18296.67;-8416.123;0.1835993;-0.2843725;0;
-22561.1;-16344.76;-48.91431;-27005.22;10.59502;11.80304;-23636.32;-11837.04;0.1834148;-0.2840868;0;
912.5969;310.4857;-324.4922;-565.9854;11.5214;11.12136;929.2469;-587.3541;-0.3365082;-0.02393197;0;
