Fp1;Fp2;O1;O2;POLY3;POLY4;A1;A2;Video;Audio;event;
56.17626;0;0;117.6151;-3.718139;6.859542;76.90422;74.92371;0.3332825;0.3900639;0;12:38:02 Рука;
-528.7112;0;0;-419.1708;-2.174161;7.857393;-498.8212;-502.6738;0.3979149;0.1298026;0;
-643.497;0;0;-571.5478;-6.056743;4.969232;-616.2607;-617.1734;0.2026131;0.1946395;0;
-266.3522;0;0;-257.9434;-6.988662;5.165188;-244.8279;-245.8646;-0.3173293;0.389346;0;
-215.9222;0;0;-211.4574;-1.019793;-1.136154;-191.6085;-197.7041;-0.2520431;0.1290854;0;
-43.72923;0;0;-58.25933;-0.01439024;-3.680363;-22.50087;-29.15258;-0.1218551;0.193923;0;
567.8823;0;0;460.2886;3.468249;-2.738904;579.6566;574.0735;-0.2516674;0.5835322;0;
633.9032;0;0;528.7289;6.010359;-4.343743;646.6027;639.1512;-0.1864471;0.4530112;0;
220.099;0;0;242.9036;3.458724;-2.195924;237.3459;231.9633;-0.5760639;0.1277193;0;
188.0813;0;0;242.2847;4.192183;-1.858803;203.6242;203.0571;-0.5105177;-0.00234371;0;
43.90217;0;0;106.1096;4.522764;-1.05314;62.74032;63.17333;0.07470137;-0.002341355;0;
-534.1639;0;0;-424.4804;3.714912;0.7563351;-507.8484;-507.7282;0.3344957;0.3224977;0;
-637.7623;0;0;-565.4828;7.595945;-2.392501;-613.16;-611.6031;0.5290616;0.1272717;0;
-277.4898;0;0;-267.3766;7.789384;-2.323114;-257.3474;-257.2913;0.5934973;-0.2626603;0;
-226.6114;0;0;-224.1296;4.767447;2.50187;-205.1774;-209.2443;0.2030969;0.1274077;0;
-44.47511;0;0;-59.29961;4.159444;3.638066;-26.12364;-30.124;0.1379255;0.5170837;0;
561.8273;0;0;458.0624;-0.06429388;5.978691;572.4767;569.7922;0.2677216;0.3866295;0;
635.413;0;0;528.1917;-1.939263;7.580274;647.9258;641.9956;0.2674526;0.2563063;0;
223.8561;0;0;241.6172;-1.536149;5.563169;241.6037;235.6795;0.4620859;-0.1337553;0;
182.7767;0;0;234.8153;-2.070469;5.423613;198.2576;198.024;0.3316869;-0.06865357;0;
47.53596;0;0;105.7066;-2.604252;6.757822;65.31258;67.01573;-0.1234178;0.1263175;0;
-530.5338;0;0;-424.3832;-2.735357;6.884998;-505.2788;-504.0771;0.2665103;-0.003744167;0;
-644.6306;0;0;-576.0678;-0.6565039;3.730004;-620.6503;-618.8251;0.3961772;-0.06870775;0;
-272.7944;0;0;-267.4563;-0.7895661;2.45358;-252.4614;-253.6366;-0.05899228;-0.133606;0;
-218.485;0;0;-218.8369;5.641589;3.589825;-196.2984;-201.9076;0.006034334;-0.1984391;0;
-48.72565;0;0;-67.19312;8.448959;3.117337;-29.99712;-35.60073;-0.05893907;-0.06830507;0;
557.5186;0;0;452.6756;1.273174;4.788778;568.1074;563.8212;-0.1238472;0.06169827;0;
634.2321;0;0;531.2435;1.472965;6.726349;646.8092;641.403;0.2660813;0.2565383;0;
230.4849;0;0;251.4126;-4.020871;1.361078;248.7341;244.0204;0.3307813;0.1263458;0;
189.3364;0;0;244.4759;-7.700526;1.292728;205.5057;203.9827;0.005612205;-0.003715811;0;
39.47137;0;0;102.364;3.158202;6.114078;57.81088;57.35133;0.1355412;-0.003712077;0;
-530.4693;0;0;-424.9738;4.4942;6.2419;-504.0273;-504.424;0.2003724;-0.3935124;0;
-634.7586;0;0;-570.2236;1.810367;13.53665;-609.5926;-608.8019;-0.1246656;-0.1332476;0;
-283.6095;0;0;-277.7973;4.28777;14.79572;-263.7161;-263.5509;-0.1245404;-0.0681464;0;
-233.537;0;0;-230.4793;-6.567529;15.51754;-212.5392;-215.9349;-0.0594479;-0.3279473;0;
-42.83563;0;0;-57.77192;-10.71412;16.57368;-25.29465;-29.24913;0.07054652;-0.00278106;0;
567.5881;0;0;461.775;5.97479;6.97871;577.6777;574.102;0.2653776;0.06218909;0;
642.4174;0;0;531.9005;8.245962;5.163158;654.0585;648.2376;0.005241637;0.1270939;0;
229.2917;0;0;246.5093;4.553981;-3.013704;245.0441;239.9786;-0.3196003;-0.0679358;0;
177.2124;0;0;233.1432;7.362444;-6.82858;192.0744;190.3873;-0.1243772;-0.4576716;0;
44.47595;0;0;103.474;-3.026454;-3.941575;61.69683;60.63611;0.3305192;-0.3922444;0;
-526.6567;0;0;-423.6151;-4.36356;-5.612066;-502.2692;-503.5787;0.135285;-0.002046196;0;
-650.7523;0;0;-582.5469;0.463596;3.837923;-626.202;-625.761;-0.0597529;0.3877599;0;
