Fp1;Fp2;O1;O2;POLY3;POLY4;A1;A2;Video;Audio;event;
-304.4;0;0;-129.4369;-7.07771;-1.910262;-304.4984;-303.3911;-0.3807086;-0.1834678;0;12:38:45 Глаза открыты;
-210.2038;0;0;-17.80043;-6.802178;-1.238635;-208.1782;-211.6947;0.1394126;-0.05334875;0;
-122.7864;0;0;-22.78003;-9.27359;-7.600525;-120.7629;-126.0874;0.3341746;0.0116722;0;
461.2934;0;0;137.0375;-11.74252;-8.731598;455.6938;451.3741;-0.05596524;-0.05330687;0;
669.2252;0;0;152.517;-2.554668;-2.560516;663.1313;657.1918;-0.1208763;0.2715834;0;
272.9391;0;0;132.5612;-1.279303;-1.017458;272.2237;266.7899;-0.05578755;0.2713105;0;
177.1503;0;0;146.6708;-7.574657;2.198745;175.5611;173.5685;-0.4455355;0.07613589;0;
116.0654;0;0;112.4156;-7.232254;4.808748;115.165;114.2989;-0.3801205;0.2059941;0;
-432.463;0;0;-154.3758;-16.86955;6.411507;-425.8039;-426.919;0.07503282;-0.0540823;0;
-653.2298;0;0;-371.2991;-21.20686;8.213603;-646.0151;-645.0052;-0.05497726;-0.1189953;0;
-306.9971;0;0;-132.7332;-13.95188;8.20535;-305.4119;-303.341;0.01004532;0.205961;0;
-220.7319;0;0;-31.65059;-15.34438;7.795208;-217.8364;-219.3283;0.2699046;-0.2490174;0;
-127.6817;0;0;-36.17899;-13.31923;10.19864;-125.3514;-129.2156;-0.2501054;-0.6385712;0;
465.8983;0;0;135.3961;-12.16677;10.52331;459.6681;455.7453;-0.6396581;-0.5729622;0;
666.579;0;0;153.4384;-15.83922;4.01551;659.7929;653.4377;-0.4441133;-0.5074192;0;
272.6069;0;0;131.9825;-13.67985;3.140819;272.3868;266.7877;0.01110431;-0.1820726;0;
187.3757;0;0;147.2171;-19.22581;-3.292577;186.6561;186.3724;0.2059952;0.1429471;0;
122.2201;0;0;112.2117;-17.5989;-6.57131;122.813;123.5291;0.07585351;-0.1820333;0;
-433.8733;0;0;-155.8913;-16.37479;1.941881;-426.1595;-426.4436;0.07577729;-0.3767524;0;
-654.0139;0;0;-372.3133;-16.69313;2.274845;-646.6202;-644.7802;0.1406685;-0.05153713;0;
-305.6566;0;0;-132.3721;4.824553;5.554601;-302.3932;-301.0547;-0.05437488;0.1434167;0;
-219.4551;0;0;-27.29186;10.37843;7.558507;-213.6963;-217.0443;0.07561444;0.2082399;0;
-127.5307;0;0;-29.88812;15.32547;4.536681;-122.3399;-126.9339;0.01057112;0.1430634;0;
465.0497;0;0;136.7457;21.0035;4.197207;461.4896;458.5244;-0.4442109;0.0129849;0;
666.6683;0;0;152.7252;10.66727;3.657248;662.2997;657.7133;-0.05396049;-0.1169628;0;
269.5727;0;0;132.6442;11.32614;3.11771;270.9557;266.2489;0.1409958;0.2079914;0;
181.5334;0;0;146.5664;-2.685042;-3.382645;181.0409;180.7742;-0.1190153;0.4676518;0;
125.754;0;0;117.0589;-9.380149;-6.192529;126.0116;126.3698;0.1409737;0.07737785;0;
-424.7207;0;0;-145.3644;-0.8642572;-6.5211;-416.28;-418.1085;-0.05407001;-0.1825693;0;
-656.0525;0;0;-371.6046;-3.943872;-9.059898;-647.2454;-647.6978;-0.118983;0.01251619;0;
-311.691;0;0;-137.5361;3.160038;-5.165907;-308.9523;-309.4667;0.07603855;-0.05246373;0;
-217.0503;0;0;-28.70257;5.165618;-4.825802;-214.1893;-218.2639;-0.1189399;-0.1173784;0;
-129.626;0;0;-33.17147;1.878875;-7.165233;-128.1422;-133.3372;0.01111432;-0.05229307;0;
457.2093;0;0;134.8399;4.154162;-6.689153;450.9455;446.318;-0.1837989;-0.1172079;0;
667.4565;0;0;153.5075;-3.418473;-8.089073;661.6363;654.5146;-0.3135489;-0.05212276;0;
279.8553;0;0;132.3638;-5.291049;-7.813014;278.9135;271.2993;0.2065049;-0.05207038;0;
