Fp1;Fp2;O1;O2;POLY3;POLY4;A1;A2;Video;Audio;event;
16566.42;12531.4;2083.757;21717.5;-9.072018;-3.582463;17712.77;9640.364;-0.1573509;-0.153193;0;13:30:34 Глаза открыты;
-3655.54;-3605.958;1815.391;-2645.679;-10.60314;-2.507136;-4085.079;-3464.037;-0.2221601;-0.5428431;0;
-33129.02;-28189.68;958.3719;-35998.63;-3.291472;1.1124;-34550.25;-23601.04;0.1678671;-0.1524936;0;
-23003.99;-18010.81;143.4431;-28795.9;-1.614202;4.326341;-24237.38;-15006.73;0.1027311;0.1724963;0;
-9349.025;-4327.649;-1192.686;-16006.56;4.349267;-2.644048;-10809.79;-1479.708;-0.2222088;0.04238831;0;
-7917.487;-4914.722;-2365.663;-14210.16;9.904603;-4.44987;-9045.356;-2734.652;-0.09205084;0.2372478;0;
11266.28;8747.523;-2118.502;9858.195;-3.635658;3.324378;11750.11;6344.393;-0.221893;0.4319114;0;
21871.97;17417.71;-1324.569;27096.06;-4.637359;3.722935;23342.14;14399.09;-0.6764415;-0.1532287;0;
17822.47;13945.45;-543.0363;23732.38;0.2574209;-0.9025059;19090.83;11356.74;-0.3509251;-0.4129441;0;
15859.96;11793.53;955.6938;21829.92;-1.082984;-1.102487;17186.92;9048.325;0.299101;-0.08769245;0;
16451.81;12421.2;2133.204;21609.91;5.750607;-8.134465;17606.11;9536.515;0.4287351;-0.217539;0;
-3613.827;-3502.111;1825.183;-2602.064;6.079621;-10.33667;-4026.25;-3369.725;0.7531409;-0.2822878;0;
-32788.54;-27842.7;959.9078;-35662.22;7.882174;-7.513059;-34236.41;-23242.58;0.3625802;0.2377346;0;
-22615.9;-17626.38;160.9694;-28420.23;9.548217;-7.371544;-23896.73;-14804.69;-0.4173922;0.3024631;0;
-8513.017;-3485.03;-1170.211;-15284.7;-0.508085;-3.077351;-10024.81;-1061.061;0.2327006;-0.02267756;0;
-6776.285;-4082.772;-2351.316;-13037.01;-2.316236;0.006894928;-7903.812;-2109.249;0.2974341;0.04231257;0;
11774.31;8946.938;-2122.786;10611.88;-5.059598;1.547495;12312.86;6551.206;-0.1576361;-0.2175993;0;
21955.36;17520.43;-1352.195;27235.95;-7.131596;4.225136;23428.71;14484.79;-0.1574777;-0.2173807;0;
17908.66;14043.32;-589.1255;23765;-4.511485;10.3832;19156.4;11451.66;-0.2872542;0.3025765;0;
15874.79;11793.14;892.066;21854.49;-4.105787;13.25291;17203.07;9040.95;0.1028385;0.3672398;0;
16446.47;12430.98;2061.675;21554.1;-0.9528532;15.38305;17573.41;9533.224;0.1677025;0.3668708;0;
-3564.055;-3479.3;1756.475;-2650.671;0.5883456;16.97518;-4034.149;-3381.65;-0.09233537;0.1066328;0;
-32455.48;-27496.31;882.1794;-35464.39;8.759428;13.87691;-33957.61;-22959.44;-0.4820466;-0.2183111;0;
-22127.17;-17166.44;46.46268;-28054.1;13.37233;12.38946;-23452.65;-14425.73;-1.066268;0.1717124;0;
-8558.354;-3556.332;-1319.21;-15357.31;8.938261;10.70244;-10114.52;-1213.897;-0.6753929;0.1065725;0;
-7311.144;-4428.225;-2503.523;-13653.38;10.3358;8.682198;-8498.622;-2468.921;-0.02504086;-0.2833387;0;
11498.74;8844.337;-2257.63;10164.23;11.26342;2.444305;11977.94;6453.936;-0.284885;-0.1531193;0;
22046.52;17604.31;-1461.12;27276.24;11.2521;-1.108246;23502.58;14546.24;-0.4795008;0.1718713;0;
18009.71;14139.68;-688.2582;23879.79;9.163714;-1.241037;19253.63;11541.3;-0.08921498;0.1716986;0;
15928.85;11860.83;800.3105;21868.04;5.872953;-3.584193;17235.7;9093.988;0.2357114;0.1715261;0;
16646.63;12617.1;1990.095;21876.06;13.50286;-2.17395;17794.09;9707.521;0.3654092;0.2363211;0;
-3311.787;-3263.38;1682.218;-2152.108;13.89144;-2.104783;-3748.847;-3192.128;0.4949767;-0.0887531;0;
-32557.52;-27605.94;795.9725;-35491.02;4.767799;-4.848907;-34103.29;-23139.64;0.429512;-0.02369658;0;
-22597.5;-17618.44;-50.71457;-28561.43;4.159796;-5.64783;-23992.43;-14749.35;-0.09065828;0.5610333;0;
-9219.135;-4202.943;-1431.032;-16049.08;-10.31172;-2.76195;-10824.57;-1603.44;-0.4803712;0.2356329;0;
-7774.655;-4860.528;-2596.804;-14192.23;-18.00452;-2.357277;-9000.246;-2847.547;-0.0900845;-0.6091793;0;
11392.43;8733.462;-2328.875;10012.16;-2.782157;-2.890772;11857.55;6325.861;-0.2199287;-0.6735346;0;
21800.12;17342.18;-1530.842;27039.55;-3.851088;-2.218038;23245.46;14290.95;-0.4146097;-0.2180864;0;
17677.76;13818.8;-729.1744;23546.11;-2.708143;-7.239407;18905.28;11196.86;0.04057829;0.3018715;0;
15708.56;11641.58;778.176;21659.57;0.5097592;-9.107594;17011.42;8874.285;-0.3492665;0.2366008;0;
