comparison,pair,relation_type,n_windows_all,n_windows_clean,artifact_rate,all_abs_time_corr_r,clean_abs_time_corr_r,weighted_abs_time_corr_r,all_abs_max_lag_corr_r,clean_abs_max_lag_corr_r,weighted_abs_max_lag_corr_r,all_delta_coherence,clean_delta_coherence,weighted_delta_coherence,all_delta_imag_coherence,clean_delta_imag_coherence,weighted_delta_imag_coherence,all_delta_plv,clean_delta_plv,weighted_delta_plv,all_delta_pli,clean_delta_pli,weighted_delta_pli,all_delta_wpli,clean_delta_wpli,weighted_delta_wpli,all_theta_coherence,clean_theta_coherence,weighted_theta_coherence,all_theta_imag_coherence,clean_theta_imag_coherence,weighted_theta_imag_coherence,all_theta_plv,clean_theta_plv,weighted_theta_plv,all_theta_pli,clean_theta_pli,weighted_theta_pli,all_theta_wpli,clean_theta_wpli,weighted_theta_wpli,all_alpha_coherence,clean_alpha_coherence,weighted_alpha_coherence,all_alpha_imag_coherence,clean_alpha_imag_coherence,weighted_alpha_imag_coherence,all_alpha_plv,clean_alpha_plv,weighted_alpha_plv,all_alpha_pli,clean_alpha_pli,weighted_alpha_pli,all_alpha_wpli,clean_alpha_wpli,weighted_alpha_wpli,all_beta1_coherence,clean_beta1_coherence,weighted_beta1_coherence,all_beta1_imag_coherence,clean_beta1_imag_coherence,weighted_beta1_imag_coherence,all_beta1_plv,clean_beta1_plv,weighted_beta1_plv,all_beta1_pli,clean_beta1_pli,weighted_beta1_pli,all_beta1_wpli,clean_beta1_wpli,weighted_beta1_wpli,all_beta2_emg_sensitive_coherence,clean_beta2_emg_sensitive_coherence,weighted_beta2_emg_sensitive_coherence,all_beta2_emg_sensitive_imag_coherence,clean_beta2_emg_sensitive_imag_coherence,weighted_beta2_emg_sensitive_imag_coherence,all_beta2_emg_sensitive_plv,clean_beta2_emg_sensitive_plv,weighted_beta2_emg_sensitive_plv,all_beta2_emg_sensitive_pli,clean_beta2_emg_sensitive_pli,weighted_beta2_emg_sensitive_pli,all_beta2_emg_sensitive_wpli,clean_beta2_emg_sensitive_wpli,weighted_beta2_emg_sensitive_wpli
central_left__vs__central_right,C3-C4,EEG_EEG_CONNECTIVITY,1195,1195,0.0,0.5970405676499825,0.5970405676499825,0.5970405676499825,0.6175003121375948,0.6175003121375948,0.6175003121375948,0.5856417193820547,0.5856417193820547,0.5856417193820547,0.28609835627742297,0.28609835627742297,0.28609835627742297,,,,,,,,,,0.5296318272779997,0.5296318272779997,0.5296318272779997,0.308356892401368,0.308356892401368,0.308356892401368,,,,,,,,,,0.5734154054792543,0.5734154054792543,0.5734154054792543,0.2842269455178031,0.2842269455178031,0.2842269455178031,0.5294177714076449,0.5294177714076449,0.5294177714076449,0.1698352510460251,0.1698352510460251,0.1698352510460251,0.2935356993896286,0.2935356993896286,0.2935356993896286,0.6392448172941557,0.6392448172941557,0.6392448172941557,0.25121214890310506,0.25121214890310506,0.25121214890310506,,,,,,,,,,0.5306339116750166,0.5306339116750166,0.5306339116750166,0.285738298163976,0.285738298163976,0.285738298163976,0.5991559477774302,0.5991559477774302,0.5991559477774302,0.1418867677824268,0.1418867677824268,0.1418867677824268,0.38838446664354614,0.38838446664354614,0.38838446664354614
fp_left__vs__fp_right,Fp1-Fp2,EEG_EEG_CONNECTIVITY,1195,1195,0.0,0.5804010842625182,0.5804010842625182,0.5804010842625182,0.596362633449806,0.596362633449806,0.596362633449806,0.5977290331896099,0.5977290331896099,0.5977290331896099,0.26214208052106164,0.26214208052106164,0.26214208052106164,,,,,,,,,,0.5284371358551476,0.5284371358551476,0.5284371358551476,0.28846058329989005,0.28846058329989005,0.28846058329989005,,,,,,,,,,0.4673813725460659,0.4673813725460659,0.4673813725460659,0.3186321653701201,0.3186321653701201,0.3186321653701201,0.41069557126932404,0.41069557126932404,0.41069557126932404,0.17232282949790795,0.17232282949790795,0.17232282949790795,0.2945341343063359,0.2945341343063359,0.2945341343063359,0.44908681575736675,0.44908681575736675,0.44908681575736675,0.3145160349442079,0.3145160349442079,0.3145160349442079,,,,,,,,,,0.4315018560840095,0.4315018560840095,0.4315018560840095,0.31175409359306344,0.31175409359306344,0.31175409359306344,0.3510960039129316,0.3510960039129316,0.3510960039129316,0.1423999738493724,0.1423999738493724,0.1423999738493724,0.379907114628368,0.379907114628368,0.379907114628368
fp_left__vs__occipital_right,Fp1-O2,EEG_EEG_CONNECTIVITY,1195,1195,0.0,0.3002141130338191,0.3002141130338191,0.3002141130338191,0.3685985094864474,0.3685985094864474,0.3685985094864474,0.42226566524419556,0.42226566524419556,0.42226566524419556,0.33762881548056595,0.33762881548056595,0.33762881548056595,,,,,,,,,,0.3993913476177165,0.3993913476177165,0.3993913476177165,0.33532243385431176,0.33532243385431176,0.33532243385431176,,,,,,,,,,0.3904722907393203,0.3904722907393203,0.3904722907393203,0.34294912856874543,0.34294912856874543,0.34294912856874543,0.27244860036208773,0.27244860036208773,0.27244860036208773,0.17812173117154811,0.17812173117154811,0.17812173117154811,0.2968398057386572,0.2968398057386572,0.2968398057386572,0.40670035755757283,0.40670035755757283,0.40670035755757283,0.32850544144771565,0.32850544144771565,0.32850544144771565,,,,,,,,,,0.42334046020717087,0.42334046020717087,0.42334046020717087,0.3187811095937535,0.3187811095937535,0.3187811095937535,0.27203866028212614,0.27203866028212614,0.27203866028212614,0.1317272489539749,0.1317272489539749,0.1317272489539749,0.37852707409146896,0.37852707409146896,0.37852707409146896
fp_right__vs__occipital_left,Fp2-O1,EEG_EEG_CONNECTIVITY,1195,1195,0.0,0.5859587094955254,0.5859587094955254,0.5859587094955254,0.5990507086091822,0.5990507086091822,0.5990507086091822,0.5757518449402558,0.5757518449402558,0.5757518449402558,0.27900319071508123,0.27900319071508123,0.27900319071508123,,,,,,,,,,0.5201707067399342,0.5201707067399342,0.5201707067399342,0.2866951621713012,0.2866951621713012,0.2866951621713012,,,,,,,,,,0.4528277546573349,0.4528277546573349,0.4528277546573349,0.3249518269273285,0.3249518269273285,0.3249518269273285,0.39058586036357046,0.39058586036357046,0.39058586036357046,0.17818383891213388,0.17818383891213388,0.17818383891213388,0.29540362818329036,0.29540362818329036,0.29540362818329036,0.4464817642320734,0.4464817642320734,0.4464817642320734,0.3270569901222483,0.3270569901222483,0.3270569901222483,,,,,,,,,,0.4228892680994702,0.4228892680994702,0.4228892680994702,0.3215574578647437,0.3215574578647437,0.3215574578647437,0.33113835161466226,0.33113835161466226,0.33113835161466226,0.14181812238493724,0.14181812238493724,0.14181812238493724,0.3754802760555492,0.3754802760555492,0.3754802760555492
frontal_left__vs__frontal_right,F3-F4,EEG_EEG_CONNECTIVITY,1195,1195,0.0,0.7049939430130254,0.7049939430130254,0.7049939430130254,0.714017027578449,0.714017027578449,0.714017027578449,0.6910288742659475,0.6910288742659475,0.6910288742659475,0.2263047692236211,0.2263047692236211,0.2263047692236211,,,,,,,,,,0.6457726381198657,0.6457726381198657,0.6457726381198657,0.24739515399954612,0.24739515399954612,0.24739515399954612,,,,,,,,,,0.5490455731276536,0.5490455731276536,0.5490455731276536,0.2919717865401591,0.2919717865401591,0.2919717865401591,0.5290974137456758,0.5290974137456758,0.5290974137456758,0.20527262029288704,0.20527262029288704,0.20527262029288704,0.3395364879707072,0.3395364879707072,0.3395364879707072,0.5272390058363794,0.5272390058363794,0.5272390058363794,0.29390740589322933,0.29390740589322933,0.29390740589322933,,,,,,,,,,0.511877509391275,0.511877509391275,0.511877509391275,0.29697291039883156,0.29697291039883156,0.29697291039883156,0.4575235048970273,0.4575235048970273,0.4575235048970273,0.1406446129707113,0.1406446129707113,0.1406446129707113,0.3951540419026157,0.3951540419026157,0.3951540419026157
frontal_left__vs__occipital_right,F3-O2,EEG_EEG_CONNECTIVITY,1195,1195,0.0,0.4467312807414729,0.4467312807414729,0.4467312807414729,0.49073309348417044,0.49073309348417044,0.49073309348417044,0.4871738282281819,0.4871738282281819,0.4871738282281819,0.317098889801909,0.317098889801909,0.317098889801909,,,,,,,,,,0.4501806725364266,0.4501806725364266,0.4501806725364266,0.32161122875493925,0.32161122875493925,0.32161122875493925,,,,,,,,,,0.4666839795964481,0.4666839795964481,0.4666839795964481,0.3191215783839709,0.3191215783839709,0.3191215783839709,0.3980306136044609,0.3980306136044609,0.3980306136044609,0.19110878661087866,0.19110878661087866,0.19110878661087866,0.3097534392244012,0.3097534392244012,0.3097534392244012,0.5355020953886014,0.5355020953886014,0.5355020953886014,0.2923426396529738,0.2923426396529738,0.2923426396529738,,,,,,,,,,0.4707132196911141,0.4707132196911141,0.4707132196911141,0.3095454519566062,0.3095454519566062,0.3095454519566062,0.4602374895368964,0.4602374895368964,0.4602374895368964,0.14087669979079498,0.14087669979079498,0.14087669979079498,0.3882008724536851,0.3882008724536851,0.3882008724536851
frontal_right__vs__occipital_left,F4-O1,EEG_EEG_CONNECTIVITY,1195,1195,0.0,0.5370720019147193,0.5370720019147193,0.5370720019147193,0.5578718209331381,0.5578718209331381,0.5578718209331381,0.552987290797724,0.552987290797724,0.552987290797724,0.28894084725953845,0.28894084725953845,0.28894084725953845,,,,,,,,,,0.4952094384426844,0.4952094384426844,0.4952094384426844,0.29854496415878296,0.29854496415878296,0.29854496415878296,,,,,,,,,,0.43543894148992707,0.43543894148992707,0.43543894148992707,0.32965014497931905,0.32965014497931905,0.32965014497931905,0.3546430757673408,0.3546430757673408,0.3546430757673408,0.19121992677824268,0.19121992677824268,0.19121992677824268,0.3198632757637014,0.3198632757637014,0.3198632757637014,0.44644444264475724,0.44644444264475724,0.44644444264475724,0.3281717208517641,0.3281717208517641,0.3281717208517641,,,,,,,,,,0.44567710041422526,0.44567710041422526,0.44567710041422526,0.31230582530072915,0.31230582530072915,0.31230582530072915,0.3389024629542316,0.3389024629542316,0.3389024629542316,0.13828778765690378,0.13828778765690378,0.13828778765690378,0.38720185355920905,0.38720185355920905,0.38720185355920905
occipital_left__vs__occipital_right,O1-O2,EEG_EEG_CONNECTIVITY,1195,1195,0.0,0.6441970361199012,0.6441970361199012,0.6441970361199012,0.6622102246815345,0.6622102246815345,0.6622102246815345,0.6101416584219554,0.6101416584219554,0.6101416584219554,0.27282999552962783,0.27282999552962783,0.27282999552962783,,,,,,,,,,0.5981240068220809,0.5981240068220809,0.5981240068220809,0.274330224070557,0.274330224070557,0.274330224070557,,,,,,,,,,0.6169675738498681,0.6169675738498681,0.6169675738498681,0.262248954644662,0.262248954644662,0.262248954644662,0.5996444339255967,0.5996444339255967,0.5996444339255967,0.16856694560669455,0.16856694560669455,0.16856694560669455,0.28464194655938324,0.28464194655938324,0.28464194655938324,0.6976280125577221,0.6976280125577221,0.6976280125577221,0.22948312393516707,0.22948312393516707,0.22948312393516707,,,,,,,,,,0.5704349434224123,0.5704349434224123,0.5704349434224123,0.264324549991365,0.264324549991365,0.264324549991365,0.6581563463175961,0.6581563463175961,0.6581563463175961,0.13516278765690376,0.13516278765690376,0.13516278765690376,0.41214051006939717,0.41214051006939717,0.41214051006939717
parietal_left__vs__parietal_right,P3-P4,EEG_EEG_CONNECTIVITY,1195,1195,0.0,0.726228665255158,0.726228665255158,0.726228665255158,0.7437960790807292,0.7437960790807292,0.7437960790807292,0.6976489236620935,0.6976489236620935,0.6976489236620935,0.24635437695667897,0.24635437695667897,0.24635437695667897,,,,,,,,,,0.6534590977655184,0.6534590977655184,0.6534590977655184,0.24939792496180668,0.24939792496180668,0.24939792496180668,,,,,,,,,,0.7191701269191618,0.7191701269191618,0.7191701269191618,0.21985226825043633,0.21985226825043633,0.21985226825043633,0.6989124352598787,0.6989124352598787,0.6989124352598787,0.18141017259414227,0.18141017259414227,0.18141017259414227,0.2978656772182826,0.2978656772182826,0.2978656772182826,0.7672530624473693,0.7672530624473693,0.7672530624473693,0.19697352591008976,0.19697352591008976,0.19697352591008976,,,,,,,,,,0.568925380780536,0.568925380780536,0.568925380780536,0.26537475097635366,0.26537475097635366,0.26537475097635366,0.7131837232643321,0.7131837232643321,0.7131837232643321,0.1334008891213389,0.1334008891213389,0.1334008891213389,0.4075349104707404,0.4075349104707404,0.4075349104707404
